Micro_Precision,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Recall,Micro_F1,Integrated_Score
0.8701298701298701,2026-05-28 21:25:15,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1779974700814_163e1a7b17799747154212775,0.1,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8623076923076922,0.8488888888888889,0.8548265460030167,0.868971028971029,0.8701298701298701,0.868905604199722,0.8701298701298701,0.8701298701298701,0.8646285315991197
0.8701298701298701,2026-05-28 21:25:21,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/noAug__noImbl__standard/XGBmodel,last,1779974700814_163e1a7b17799747218040702,0.1,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8623076923076922,0.8488888888888889,0.8548265460030167,0.868971028971029,0.8701298701298701,0.868905604199722,0.8701298701298701,0.8701298701298701,0.8646285315991197
0.8571428571428571,2026-05-28 21:25:08,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/noAug__noImbl__minmax/sklearn_SVM,last,1779974700814_163e1a7b17799747086527329,0.1,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.8571428571428571,0.8450226244343891,0.8388888888888889,0.8417709695497853,0.8561732385261795,0.8571428571428571,0.8565023618264791,0.8571428571428571,0.8571428571428571,0.851606617748528
0.8571428571428571,2026-05-28 21:25:15,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/standard__noAug__noImbl/sklearn_SVM,first,1779974700814_163e1a7b17799747150111945,0.1,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,sklearn_SVM,0.8571428571428571,0.8450226244343891,0.8388888888888889,0.8417709695497853,0.8561732385261795,0.8571428571428571,0.8565023618264791,0.8571428571428571,0.8571428571428571,0.851606617748528
0.8571428571428571,2026-05-28 21:29:14,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__standard/LogisticRegression,last,1779974700814_163e1a7b17799749543369750,0.1,0.5,126,8,noSelect,standard,noAug,noImbl,LogisticRegression,0.8571428571428571,0.85062893081761,0.8303703703703704,0.8387588044926708,0.8557951482479783,0.8571428571428571,0.855021620298605,0.8571428571428571,0.8571428571428571,0.8506036515194297
