Weighted_Precision,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.885478158205431,2026-01-31 10:32:17,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/MinMax__mixup__RandomUnderSampler/random_forest,True,1769799643988_de27996617698267374239286,0.1,0.5,0.8701298701298701,0.8560606060606061,0.882962962962963,0.8634751773049645,0.8701298701298701,0.8724785852445426,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8708951851572739
0.8795191295191295,2026-01-31 04:50:54,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/infgain/mixup__SMOTE__MinMax/XGBmodel,False,1769799643988_de27996617698062547406010,0.1,0.5,0.8441558441558441,0.8388513513513514,0.8714814814814814,0.8395833333333333,0.8441558441558441,0.8476731601731603,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8497360079235076
0.8784721589770679,2026-01-30 19:09:03,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__mixup__ADASYN/sklearn_SVM,True,1769764270122_202fd60e17697713438510995,0.1,0.5,0.8701298701298701,0.8544880785413744,0.8744444444444444,0.8617097701149425,0.8701298701298701,0.8719025227645919,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8688342601801667
0.8769786984561265,2026-01-30 21:08:36,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/MinMax__noAUG__SMOTE/XGBmodel,True,1769764270122_202fd60e17697785165798990,0.1,0.5,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
0.8769786984561265,2026-01-31 12:36:15,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/8/noSelect/Standard__noAUG__SMOTE/XGBmodel,True,1769799643988_de27996617698341750964674,0.1,0.5,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
