Split_Ratio,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Prob_Threshold,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1,2026-01-30 17:11:10,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/noAUG__noIMB__MinMax/sklearn_SVM,False,1769764270122_202fd60e17697642702027646,0.35,0.7662337662337663,0.7442528735632183,0.7518518518518519,0.7474489795918368,0.7708613225854606,0.7662337662337663,0.7680227935329976,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7605108772622845
0.1,2026-01-31 09:14:45,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/infgain/MinMax__mixup__SMOTE/XGBmodel,True,1769799643988_de27996617698220856873567,0.35,0.8181818181818182,0.8201754385964912,0.8514814814814814,0.8143939393939394,0.8660287081339711,0.8181818181818182,0.8223140495867769,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8265474884410289
0.1,2026-01-31 09:14:46,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/infgain/MinMax__mixup__SMOTE/DTmodel,True,1769799643988_de27996617698220861789338,0.35,0.6493506493506493,0.6277777777777778,0.6362962962962964,0.6290811775200713,0.665945165945166,0.6493506493506493,0.6549810581924765,0.6493506493506493,0.6493506493506493,0.6493506493506493,0.6453515190990657
0.1,2026-01-31 09:14:46,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/infgain/MinMax__mixup__SMOTE/LogisticRegression,True,1769799643988_de27996617698220867544627,0.35,0.7142857142857143,0.7349521203830369,0.7544444444444445,0.7119047619047619,0.7877662692984169,0.7142857142857143,0.7197278911564625,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.728175467086059
0.1,2026-01-31 09:14:47,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/infgain/MinMax__mixup__SMOTE/GradientBoosting,True,1769799643988_de27996617698220874222778,0.35,0.7662337662337663,0.7876196990424076,0.8114814814814815,0.7642857142857142,0.8422726384422691,0.7662337662337663,0.7706864564007421,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7808767139930907
