,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.036047370027923846,0.03489457268518218,0.037300763838304205,0.03734730184619735,0.03734730184619735,0.020245332992678194,0.03739069142186288,0.03720654855284439,0.03734730184619735
Macro_Precision,0.0420874806014435,0.040576345181239565,0.043559551557088294,0.04359143871485268,0.04359143871485268,0.02279290844507458,0.043642078390926695,0.04339352215886045,0.04359143871485268
Macro_Recall,0.04068408844557928,0.040112685344965794,0.04186027251324038,0.041892389830598065,0.041892389830598065,0.026407728534622338,0.04194102612978684,0.03908332705040994,0.041892389830598065
Macro_F1,0.03771261330020338,0.03666488041189273,0.03919683440263412,0.039157991123518913,0.039157991123518913,0.021644483122233518,0.03920346060545819,0.03876510456928259,0.039157991123518913
Weighted_F1,0.03460677685504211,0.033553141240496395,0.035947588224495536,0.035927242449878084,0.035927242449878084,0.019395576531223365,0.035968972688447357,0.03594220650665622,0.035927242449878084
Weighted_Precision,0.037082176386901235,0.03608317194228175,0.038442654196500364,0.03839807824917065,0.03839807824917065,0.020105878587094537,0.038442671000574455,0.03808857498718152,0.03839807824917065
