Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.07193217644690648,0.0,0.0,0.6309792658185749,0.05950671996417205,0.0,0.053505253387428155,0.0
Macro_F1,0.0,0.07617715835605461,0.0,0.0,0.586810917400745,0.06735888943767812,0.0,0.05627324892542826,0.0
Macro_Precision,0.0,0.07385993402366023,0.0,0.0,0.6115127538494195,0.060543188172318685,0.0,0.06036055542455946,0.0
Macro_Recall,0.0,0.08329220262180892,0.0,0.0,0.5441256015750224,0.07269213502100186,0.0,0.06223142975400692,0.0
Weighted_F1,0.0,0.07393789256415803,0.0,0.0,0.6138418652539094,0.06339933653869433,0.0,0.0515839860630538,0.0
Weighted_Precision,0.0,0.07485275678824285,0.0,0.0,0.6030141517819749,0.06256942258967435,0.0,0.06289367067753776,0.0
