Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.033946299868061074,0.02867657659236826,0.009309299986477157,0.12631451904588858,0.0,0.5227144220165021,0.01586653156545951,0.03783082496855104,0.017835106944719424,0.01746818050268777,0.019264199820655113,0.029950864562755725,0.029555855401416323,0.0,0.027872268624550244,0.02563298476287791,0.05776206533702947
Macro_F1,0.0,0.03805266837770465,0.0296708672257016,0.008453622752648365,0.137334979503515,0.0,0.45447483479199025,0.018830076008769254,0.03916275238536769,0.025392298743298486,0.022206310778346814,0.026744644692972552,0.033000671434761035,0.03435821800291708,0.0,0.02744462714900483,0.028828621776423435,0.07604480637657902
Macro_Precision,0.0,0.03586518214815908,0.02862102195940077,0.009373729916100394,0.13217579308498625,0.0,0.4997942827346774,0.013980366684941339,0.046227784493626356,0.016283945735112597,0.015133731639083246,0.02009264256197859,0.030100295996299455,0.030442892176019233,0.0,0.031391395607087515,0.028969159817471946,0.06154777544505572
Macro_Recall,0.0,0.043126007559236276,0.03060926391343378,0.009556931149138864,0.1492813417020736,0.0,0.4063763234085127,0.019647187973100125,0.03784395511004336,0.026996115850345004,0.023234178055858846,0.030027841177162375,0.0366617691913594,0.03603036582964247,0.0,0.03204641064930256,0.030185019104704357,0.08837728932608639
Weighted_F1,0.0,0.036556577660484674,0.029064314203688463,0.008317000699984888,0.1327426241524379,0.0,0.49205295968603524,0.01851788593894255,0.03835714776282805,0.021480530290522527,0.020702842429564813,0.0227304991460162,0.031205400390084122,0.03219393614861021,0.0,0.02548948591976278,0.02609450014329102,0.06449429542774648
Weighted_Precision,0.0,0.03690752199563791,0.029024309014319252,0.008920925778285675,0.12984583006476444,0.0,0.47430196044073947,0.01689995175393936,0.04552682823958852,0.021512604132148352,0.019317099483834907,0.02545570773172436,0.031554010062470494,0.031015412527203853,0.0,0.030784780345840472,0.03210889033169728,0.06682416809780549
