Weighted_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1877846755059775,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3463203463203463,0.3399122807017543,0.4909876543209876,0.2621993781331302,0.3379471405787195,0.3463203463203463,0.3463203463203463,0.3463203463203463,0.3463203463203463,0.3229104541341507
0.1999079352020528,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 17:25:31,1769764270122_202fd60e,1769764270122_202fd60e17697651314972035,0.3593073593073592,0.3435497835497835,0.5066666666666667,0.2741327300150829,0.3404981166020127,0.3593073593073592,0.3593073593073592,0.3593073593073592,0.3593073593073592,0.3339005001873603
0.2002228528499231,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 18:15:03,1769764270122_202fd60e,1769764270122_202fd60e17697681030676722,0.3593073593073592,0.5101959444064706,0.5066666666666667,0.2743676385166961,0.5569339523543214,0.3593073593073592,0.3593073593073592,0.3593073593073592,0.3593073593073592,0.3722911737706824
0.2083743829493876,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.2,0.35,2026-01-30 17:53:45,1769764270122_202fd60e,1769764270122_202fd60e17697668257108508,0.3636363636363636,0.3443605943605943,0.51,0.281053758496314,0.3410667371706332,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3384114998245233
0.2089853955930483,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 18:53:51,1769764270122_202fd60e,1769764270122_202fd60e17697704315290964,0.3636363636363636,0.5109854180906812,0.51,0.2815088569657387,0.5574876092237678,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3768759860698083
