Micro_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Integrated_Score
0.3463203463203463,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3463203463203463,0.3399122807017543,0.4909876543209876,0.2621993781331302,0.3379471405787195,0.3463203463203463,0.1877846755059775,0.3463203463203463,0.3463203463203463,0.3229104541341507
0.3549783549783549,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.2,0.35,2026-01-30 19:02:48,1769764270122_202fd60e,1769764270122_202fd60e17697709688380727,0.3549783549783549,0.5489998185611903,0.4948148148148148,0.2812000713318891,0.6090388337961593,0.3549783549783549,0.2124929656194949,0.3549783549783549,0.3549783549783549,0.381330644251266
0.3549783549783549,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 19:12:57,1769764270122_202fd60e,1769764270122_202fd60e17697715776671903,0.3549783549783549,0.5074087245139877,0.4948148148148148,0.2810993447005874,0.5549792786634891,0.3549783549783549,0.2123109446351279,0.3549783549783549,0.3549783549783549,0.3717231671909284
0.3549783549783549,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 19:12:13,1769764270122_202fd60e,1769764270122_202fd60e17697715333367556,0.3549783549783549,0.4271538918597741,0.4522222222222222,0.3294665652426758,0.4580534142031467,0.3549783549783549,0.2914051029771425,0.3549783549783549,0.3549783549783549,0.368865045052829
0.3549783549783549,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,0.1,0.35,2026-01-30 17:28:53,1769764270122_202fd60e,1769764270122_202fd60e17697653332493834,0.3549783549783549,0.5073992629976768,0.4948148148148148,0.2809711775064906,0.554972643314388,0.3549783549783549,0.2121541585657328,0.3549783549783549,0.3549783549783549,0.3716788145148633
