Split_Ratio,LogDir,Norm_First,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1,log/pimaindians_diabetes/4/biMaxInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.35,2026-01-30 17:11:58,1769764270122_202fd60e,1769764270122_202fd60e17697643183116474,0.4891774891774891,0.4832289329240548,0.4817283950617284,0.4732692216476452,0.5280904554740474,0.4891774891774891,0.499791536474745,0.4891774891774891,0.4891774891774891,0.4891774891774891,0.4909348877353371
0.1,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/random_forest,False,0.35,2026-01-30 17:31:40,1769764270122_202fd60e,1769764270122_202fd60e17697655009693763,0.4588744588744588,0.602801274245934,0.5606172839506173,0.4398040963289496,0.668066021092146,0.4588744588744588,0.4103640925986133,0.4588744588744588,0.4588744588744588,0.4588744588744588,0.4942234698177876
0.1,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/random_forest,False,0.5,2026-01-30 17:31:42,1769764270122_202fd60e,1769764270122_202fd60e17697655026468711,0.7445887445887447,0.7217917837548509,0.7238271604938271,0.7214765734981917,0.7482144377768624,0.7445887445887447,0.7452465384313025,0.7445887445887447,0.7445887445887447,0.7445887445887446,0.7372273028274758
0.1,log/pimaindians_diabetes/7/biMeanInfgain/mixup__RandomUnderSampler__Standard/XGBmodel,False,0.5,2026-01-30 19:14:05,1769764270122_202fd60e,1769764270122_202fd60e17697716459807859,0.7619047619047619,0.7496753034105809,0.7712345679012346,0.7520601301669521,0.7868346327857187,0.7619047619047619,0.7667892531532329,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7633637626696856
0.1,log/pimaindians_diabetes/7/biMeanInfgain/mixup__RandomUnderSampler__Standard/XGBmodel,False,0.35,2026-01-30 19:14:03,1769764270122_202fd60e,1769764270122_202fd60e17697716437766351,0.7142857142857143,0.7355215635917189,0.7544444444444444,0.7117819359419574,0.7884706653420577,0.7142857142857143,0.7196148601588145,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7282674724672233
