Prob_Threshold,LogDir,Norm_First,Split_Ratio,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.35,log/pimaindians_diabetes/4/biMaxInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.1,2026-01-30 17:11:58,1769764270122_202fd60e,1769764270122_202fd60e17697643183116474,0.4891774891774891,0.4832289329240548,0.4817283950617284,0.4732692216476452,0.5280904554740474,0.4891774891774891,0.499791536474745,0.4891774891774891,0.4891774891774891,0.4891774891774891,0.4909348877353371
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.2,2026-01-30 19:10:38,1769764270122_202fd60e,1769764270122_202fd60e17697714387144835,0.6320346320346321,0.5984429686897722,0.6002469135802468,0.5990823950290874,0.6351841456374746,0.6320346320346321,0.633375821156488,0.6320346320346321,0.6320346320346321,0.6320346320346321,0.6210699880324384
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__RandomUnderSampler/random_forest,True,0.1,2026-01-30 17:51:37,1769764270122_202fd60e,1769764270122_202fd60e17697666977008321,0.7186147186147186,0.745644736282885,0.7634567901234567,0.7167268738594137,0.8009956752010631,0.7186147186147186,0.7233938704851238,0.7186147186147186,0.7186147186147186,0.7186147186147186,0.7344737192583084
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__RandomUnderSampler/random_forest,True,0.2,2026-01-30 17:51:40,1769764270122_202fd60e,1769764270122_202fd60e17697667006083493,0.712121212121212,0.725146738387903,0.745679012345679,0.7085678033924084,0.7749877383116134,0.712121212121212,0.7181693786858508,0.712121212121212,0.712121212121212,0.712121212121212,0.7234404110647431
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.1,2026-01-30 19:10:33,1769764270122_202fd60e,1769764270122_202fd60e17697714330191271,0.6450216450216449,0.612429835322107,0.6074074074074074,0.6019701914463648,0.64672396671393,0.6450216450216449,0.6390324485352195,0.6450216450216449,0.6450216450216449,0.6450216450216449,0.6308151749502399
