Metric,Mean,Std
Accuracy,0.6879535684223184,0.09018387119297851
Macro_Precision,0.6964175734924982,0.06436525146430015
Macro_Recall,0.6957431734396433,0.07878486357530112
Macro_F1,0.6670377684165842,0.09687341854921905
Weighted_Precision,0.7365888886545655,0.06511584996733101
Weighted_Recall,0.6879535684223184,0.09018387119297851
Weighted_F1,0.6830210002390589,0.10624576426117564
Micro_Precision,0.6879535684223184,0.09018387119297851
Micro_Recall,0.6879535684223184,0.09018387119297851
Micro_F1,0.6879535684223184,0.0901838711929785
Integrated_Score,0.6905652062259443,0.08314067308589695
