Metric,Mean,Std
Accuracy,0.6952471139971139,0.06819976213991139
Macro_Precision,0.7100734802051744,0.02454614887378776
Macro_Recall,0.7075995568217791,0.04809543403064554
Macro_F1,0.6769093850655448,0.07136335635952966
Weighted_Precision,0.7519770333033733,0.03061358390415015
Weighted_Recall,0.6952471139971139,0.06819976213991137
Weighted_F1,0.6913743203223589,0.083696503628434
Micro_Precision,0.6952471139971139,0.06819976213991139
Micro_Recall,0.6952471139971139,0.06819976213991139
Micro_F1,0.6952471139971139,0.06819976213991137
Integrated_Score,0.7003064084400636,0.05560971573220457
