Weighted_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.2248093966122669,log/pimaindians_diabetes/8/noSelect/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.35,2026-01-30 21:17:04,1769764270122_202fd60e,1769764270122_202fd60e17697790249232020,0.3679653679653679,0.6222135293187924,0.5104938271604939,0.2933575926375642,0.7018698055540161,0.3679653679653679,0.3679653679653679,0.3679653679653679,0.3679653679653679,0.408368911776952,Last,8,noSelect,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.2476752387080153,log/pimaindians_diabetes/8/noSelect/gaussian_noise__SMOTE__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 21:10:26,1769764270122_202fd60e,1769764270122_202fd60e17697786265803789,0.3636363636363636,0.4680778863949807,0.492962962962963,0.3068794521175473,0.504164289737317,0.3636363636363637,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3751582629879058,Last,8,noSelect,gaussian_noise__SMOTE__MinMax,XGBmodel,MinMax,gaussian_noise,SMOTE
0.2500918230982002,log/pimaindians_diabetes/8/noSelect/MinMax__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 21:09:35,1769764270122_202fd60e,1769764270122_202fd60e17697785752021081,0.3809523809523809,0.5968990908716936,0.5204938271604939,0.3140457701157766,0.6675223061524432,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.4154931137815119,First,8,noSelect,MinMax__gaussian_noise__ADASYN,XGBmodel,MinMax,gaussian_noise,ADASYN
0.2536517643280347,log/pimaindians_diabetes/8/noSelect/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.1,0.35,2026-01-30 21:09:17,1769764270122_202fd60e,1769764270122_202fd60e17697785571504560,0.3766233766233766,0.5392181705147169,0.5114814814814815,0.3149124721113516,0.5938817184273484,0.3766233766233766,0.3766233766233766,0.3766233766233766,0.3766233766233766,0.4003921231576131,Last,8,noSelect,gaussian_noise__ADASYN__MinMax,GradientBoosting,MinMax,gaussian_noise,ADASYN
0.2554299040785678,log/pimaindians_diabetes/8/noSelect/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.2,0.35,2026-01-30 21:17:17,1769764270122_202fd60e,1769764270122_202fd60e17697790374125586,0.3787878787878787,0.5772158638230066,0.514567901234568,0.3168381761838597,0.6428135165380063,0.3787878787878788,0.3787878787878787,0.3787878787878787,0.3787878787878787,0.4108150917140736,Last,8,noSelect,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
