PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.041739818993456905
FeatureNum,5.0,Accuracy,0.04169415772332546
FeatureNum,6.0,Accuracy,0.04211765442251061
FeatureNum,7.0,Accuracy,0.046815663950491984
FeatureNum,8.0,Accuracy,0.04570529627203841
FeatureNum,4.0,Macro_Precision,0.04840021839727743
FeatureNum,5.0,Macro_Precision,0.045652738963888065
FeatureNum,6.0,Macro_Precision,0.04787708317305493
FeatureNum,7.0,Macro_Precision,0.05179103848139825
FeatureNum,8.0,Macro_Precision,0.05279557619458355
FeatureNum,4.0,Macro_Recall,0.0369426013405324
FeatureNum,5.0,Macro_Recall,0.0448374755679818
FeatureNum,6.0,Macro_Recall,0.042843600293473255
FeatureNum,7.0,Macro_Recall,0.04643146593039683
FeatureNum,8.0,Macro_Recall,0.04497245386636577
FeatureNum,4.0,Macro_F1,0.04049558823899614
FeatureNum,5.0,Macro_F1,0.04517869827315614
FeatureNum,6.0,Macro_F1,0.04398442988775011
FeatureNum,7.0,Macro_F1,0.04869152284110468
FeatureNum,8.0,Macro_F1,0.046881240177376625
FeatureNum,4.0,Weighted_Precision,0.039122943129126536
FeatureNum,5.0,Weighted_Precision,0.04091012096791673
FeatureNum,6.0,Weighted_Precision,0.040980672640109024
FeatureNum,7.0,Weighted_Precision,0.04446616980607343
FeatureNum,8.0,Weighted_Precision,0.04466641848603476
FeatureNum,4.0,Weighted_Recall,0.041739818993456905
FeatureNum,5.0,Weighted_Recall,0.04169415772332546
FeatureNum,6.0,Weighted_Recall,0.04211765442251061
FeatureNum,7.0,Weighted_Recall,0.046815663950491984
FeatureNum,8.0,Weighted_Recall,0.04570529627203841
FeatureNum,4.0,Weighted_F1,0.03906062882250844
FeatureNum,5.0,Weighted_F1,0.04128986425732068
FeatureNum,6.0,Weighted_F1,0.040621985294512636
FeatureNum,7.0,Weighted_F1,0.04531548351335281
FeatureNum,8.0,Weighted_F1,0.04374389122624009
FeatureNum,4.0,Micro_Precision,0.041739818993456905
FeatureNum,5.0,Micro_Precision,0.04169415772332546
FeatureNum,6.0,Micro_Precision,0.04211765442251061
FeatureNum,7.0,Micro_Precision,0.046815663950491984
FeatureNum,8.0,Micro_Precision,0.04570529627203841
FeatureNum,4.0,Micro_Recall,0.041739818993456905
FeatureNum,5.0,Micro_Recall,0.04169415772332546
FeatureNum,6.0,Micro_Recall,0.04211765442251061
FeatureNum,7.0,Micro_Recall,0.046815663950491984
FeatureNum,8.0,Micro_Recall,0.04570529627203841
FeatureNum,4.0,Micro_F1,0.0417398189934569
FeatureNum,5.0,Micro_F1,0.04169415772332543
FeatureNum,6.0,Micro_F1,0.04211765442251058
FeatureNum,7.0,Micro_F1,0.046815663950491984
FeatureNum,8.0,Micro_F1,0.045705296272038405
FeatureNum,4.0,Integrated_Score,0.040657971629111965
FeatureNum,5.0,Integrated_Score,0.042529553487591895
FeatureNum,6.0,Integrated_Score,0.04217242973531739
FeatureNum,7.0,Integrated_Score,0.04648347622074318
FeatureNum,8.0,Integrated_Score,0.045630250214250226
FS_Method,biMaxInfgain,Accuracy,0.045037976925713666
FS_Method,infgain,Accuracy,0.04381620059176405
FS_Method,noSelect,Accuracy,0.04570529627203841
FS_Method,biMaxInfgain,Macro_Precision,0.04930568182488848
FS_Method,infgain,Macro_Precision,0.05071110708457243
FS_Method,noSelect,Macro_Precision,0.05279557619458355
FS_Method,biMaxInfgain,Macro_Recall,0.04646903177775043
FS_Method,infgain,Macro_Recall,0.04247816895468804
FS_Method,noSelect,Macro_Recall,0.04497245386636577
FS_Method,biMaxInfgain,Macro_F1,0.0477322807924607
FS_Method,infgain,Macro_F1,0.04504654698687075
FS_Method,noSelect,Macro_F1,0.046881240177376625
FS_Method,biMaxInfgain,Weighted_Precision,0.04325349576550082
FS_Method,infgain,Weighted_Precision,0.042386894333045426
FS_Method,noSelect,Weighted_Precision,0.04466641848603476
FS_Method,biMaxInfgain,Weighted_Recall,0.045037976925713666
FS_Method,infgain,Weighted_Recall,0.04381620059176405
FS_Method,noSelect,Weighted_Recall,0.04570529627203841
FS_Method,biMaxInfgain,Weighted_F1,0.04408533615214607
FS_Method,infgain,Weighted_F1,0.042119271764748514
FS_Method,noSelect,Weighted_F1,0.04374389122624009
FS_Method,biMaxInfgain,Micro_Precision,0.045037976925713666
FS_Method,infgain,Micro_Precision,0.04381620059176405
FS_Method,noSelect,Micro_Precision,0.04570529627203841
FS_Method,biMaxInfgain,Micro_Recall,0.045037976925713666
FS_Method,infgain,Micro_Recall,0.04381620059176405
FS_Method,noSelect,Micro_Recall,0.04570529627203841
FS_Method,biMaxInfgain,Micro_F1,0.045037976925713645
FS_Method,infgain,Micro_F1,0.04381620059176405
FS_Method,noSelect,Micro_F1,0.045705296272038405
FS_Method,biMaxInfgain,Integrated_Score,0.04529997644979798
FS_Method,infgain,Integrated_Score,0.043642268445728334
FS_Method,noSelect,Integrated_Score,0.045630250214250226
Scaler,minmax,Accuracy,0.044351356498754414
Scaler,standard,Accuracy,0.043534151425398855
Scaler,minmax,Macro_Precision,0.049569574713574434
Scaler,standard,Macro_Precision,0.050291248601688036
Scaler,minmax,Macro_Recall,0.044148717255476234
Scaler,standard,Macro_Recall,0.04422849287663467
Scaler,minmax,Macro_F1,0.04550901846818749
Scaler,standard,Macro_F1,0.04627727804150747
Scaler,minmax,Weighted_Precision,0.042368500852174626
Scaler,standard,Weighted_Precision,0.04306440157348527
Scaler,minmax,Weighted_Recall,0.044351356498754414
Scaler,standard,Weighted_Recall,0.043534151425398855
Scaler,minmax,Weighted_F1,0.04250699269551292
Scaler,standard,Weighted_F1,0.04263322380839224
Scaler,minmax,Micro_Precision,0.044351356498754414
Scaler,standard,Micro_Precision,0.043534151425398855
Scaler,minmax,Micro_Recall,0.044351356498754414
Scaler,standard,Micro_Recall,0.043534151425398855
Scaler,minmax,Micro_F1,0.0443513564987544
Scaler,standard,Micro_F1,0.04353415142539884
Scaler,minmax,Integrated_Score,0.04391396757018128
Scaler,standard,Integrated_Score,0.04421210570612647
AugName,noAug,Accuracy,0.04485873404568894
AugName,noAug,Macro_Precision,0.05071492634761467
AugName,noAug,Macro_Recall,0.044685566474666025
AugName,noAug,Macro_F1,0.04663017493230661
AugName,noAug,Weighted_Precision,0.0432735314190646
AugName,noAug,Weighted_Recall,0.04485873404568894
AugName,noAug,Weighted_F1,0.04338920148641439
AugName,noAug,Micro_Precision,0.04485873404568894
AugName,noAug,Micro_Recall,0.04485873404568894
AugName,noAug,Micro_F1,0.04485873404568892
AugName,noAug,Integrated_Score,0.04484785787300042
ImblName,noImbl,Accuracy,0.04485873404568894
ImblName,noImbl,Macro_Precision,0.05071492634761467
ImblName,noImbl,Macro_Recall,0.044685566474666025
ImblName,noImbl,Macro_F1,0.04663017493230661
