Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.94,2026-05-29 02:39:59,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/8/noSelect/minmax__noAug__noImbl/sklearn_SVM,0,0.7727272727272727,0.7156423107359535,0.7536989520634997,0.7642276422764228,0.8430493273542601,100.0,94,6,29,25,first,0.2,0.5,1779993490161_93e3ba1217799935992358703,126,8,noSelect,minmax,noAug,noImbl,sklearn_SVM
0.94,2026-05-29 02:38:31,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/infgain/standard__noAug__noImbl/sklearn_SVM,0,0.7857142857142857,0.735684194102044,0.7700332122238815,0.7768595041322314,0.8506787330316742,100.0,94,6,27,27,first,0.2,0.5,1779993490161_93e3ba1217799935111889199,126,4,infgain,standard,noAug,noImbl,sklearn_SVM
0.94,2026-05-29 02:40:02,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/8/noSelect/noAug__noImbl__minmax/sklearn_SVM,0,0.7727272727272727,0.7156423107359535,0.7536989520634997,0.7642276422764228,0.8430493273542601,100.0,94,6,29,25,last,0.2,0.5,1779993490161_93e3ba1217799936028912771,126,8,noSelect,minmax,noAug,noImbl,sklearn_SVM
0.94,2026-05-29 02:38:24,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/infgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7727272727272727,0.7156423107359535,0.7536989520634997,0.7642276422764228,0.8430493273542601,100.0,94,6,29,25,first,0.2,0.5,1779993490161_93e3ba1217799935047376636,126,4,infgain,minmax,noAug,noImbl,sklearn_SVM
0.94,2026-05-29 02:38:34,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/infgain/noAug__noImbl__standard/sklearn_SVM,0,0.7857142857142857,0.735684194102044,0.7700332122238815,0.7768595041322314,0.8506787330316742,100.0,94,6,27,27,last,0.2,0.5,1779993490161_93e3ba1217799935145061139,126,4,infgain,standard,noAug,noImbl,sklearn_SVM
