F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.4324324324324324,2026-05-29 02:39:02,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/5/infgain/noAug__noImbl__standard/DTmodel,1,0.5909090909090909,0.5563177390588558,0.5933224410381771,0.4210526315789473,0.4444444444444444,54.0,24,30,33,67,last,0.2,0.5,1779993490161_93e3ba1217799935424530166,5012,5,infgain,standard,noAug,noImbl,DTmodel
0.4324324324324324,2026-05-29 02:38:59,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/5/infgain/standard__noAug__noImbl/DTmodel,1,0.5909090909090909,0.5563177390588558,0.5933224410381771,0.4210526315789473,0.4444444444444444,54.0,24,30,33,67,first,0.2,0.5,1779993490161_93e3ba1217799935390168778,5012,5,infgain,standard,noAug,noImbl,DTmodel
0.4528301886792453,2026-05-29 02:39:30,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/7/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6233766233766234,0.5828507379039791,0.6216880448152632,0.4615384615384615,0.4444444444444444,54.0,24,30,28,72,first,0.2,0.5,1779993490161_93e3ba1217799935706085245,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
0.4528301886792453,2026-05-29 02:39:34,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/7/biMaxInfgain/noAug__noImbl__minmax/DTmodel,1,0.6233766233766234,0.5828507379039791,0.6216880448152632,0.4615384615384615,0.4444444444444444,54.0,24,30,28,72,last,0.2,0.5,1779993490161_93e3ba1217799935741094707,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
0.4864864864864865,2026-05-29 02:39:27,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/6/infgain/noAug__noImbl__standard/DTmodel,1,0.6298701298701299,0.598573192481822,0.6320536371297794,0.4736842105263157,0.5,54.0,27,27,30,70,last,0.2,0.5,1779993490161_93e3ba1217799935672338394,23,6,infgain,standard,noAug,noImbl,DTmodel
