Metric,Mean,Std
Accuracy,0.6578872516372516,0.10899953551526101
Macro_Precision,0.6939621939615536,0.0728486285336135
Macro_Recall,0.6956557405428933,0.08878765972724066
Macro_F1,0.6467369877641123,0.1175848065554467
Weighted_Precision,0.7450243547446953,0.07436216473750264
Weighted_Recall,0.6578872516372516,0.10899953551526101
Weighted_F1,0.6514651553997624,0.1330435722740636
Micro_Precision,0.6578872516372516,0.10899953551526101
Micro_Recall,0.6578872516372516,0.10899953551526101
Micro_F1,0.6578872516372516,0.10899953551526101
Integrated_Score,0.6713494510543959,0.10034796514784788
