Metric,Mean,Std
Accuracy,0.6891767954267954,0.08774151799270062
Macro_Precision,0.6975841301730279,0.06348649376139949
Macro_Recall,0.6965559380605677,0.07736400840465069
Macro_F1,0.66837992657084,0.09382273567224862
Weighted_Precision,0.7376458850156172,0.06427249315416754
Weighted_Recall,0.6891767954267954,0.08774151799270062
Weighted_F1,0.6846266215303218,0.10252924832428799
Micro_Precision,0.6891767954267954,0.08774151799270062
Micro_Recall,0.6891767954267954,0.08774151799270062
Micro_F1,0.6891767954267954,0.08774151799270062
Integrated_Score,0.6918002957108136,0.0807693766695828
