Metric,Mean,Std
Accuracy,0.707115800865801,0.09959707403402417
Macro_Precision,0.7214144884287915,0.06446708740929342
Macro_Recall,0.7214431980056979,0.07631446924098331
Macro_F1,0.6907266514225163,0.10221899355919835
Weighted_Precision,0.76051717267807,0.05934936930647361
Weighted_Recall,0.707115800865801,0.09959707403402417
Weighted_F1,0.7029445386009923,0.11413936329546626
Micro_Precision,0.707115800865801,0.09959707403402417
Micro_Recall,0.707115800865801,0.09959707403402417
Micro_F1,0.7071158008658008,0.09959707403402415
Integrated_Score,0.7122344847611025,0.08944572449261587
