Prob_Threshold,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.35,2026-01-30 17:11:10,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/noAUG__noIMB__MinMax/sklearn_SVM,False,1769764270122_202fd60e17697642702027646,0.1,0.7662337662337663,0.7442528735632183,0.7518518518518519,0.7474489795918368,0.7708613225854606,0.7662337662337663,0.7680227935329976,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7605108772622845
0.35,2026-02-04 00:11:18,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/noAUG__SMOTE__MinMax/sklearn_SVM,False,1770071966168_8d52732c17701350780292503,0.2,0.6883116883116883,0.7140151515151515,0.7301851851851852,0.6864076022399457,0.76775875639512,0.6883116883116883,0.6937065988482923,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.7035377147974565
0.35,2026-02-04 00:11:19,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/noAUG__SMOTE__MinMax/random_forest,False,1770071966168_8d52732c17701350791744677,0.2,0.7272727272727273,0.7735815602836879,0.7857407407407409,0.7268581081081081,0.836234687298517,0.7272727272727273,0.730036855036855,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7489990342131299
0.35,2026-02-04 00:11:20,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/noAUG__SMOTE__MinMax/XGBmodel,False,1770071966168_8d52732c17701350801938895,0.2,0.6428571428571429,0.7097889034186436,0.707962962962963,0.642842083069787,0.7739318406234154,0.6428571428571429,0.6421493328514202,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6690599402315403
0.35,2026-02-04 00:11:21,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/noAUG__SMOTE__MinMax/DTmodel,False,1770071966168_8d52732c17701350811962841,0.2,0.7077922077922078,0.7077922077922078,0.7281481481481482,0.7011256307413637,0.752403440715129,0.7077922077922078,0.7144587848430519,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7142889251200938
