Micro_F1,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Integrated_Score
0.2987012987012987,2026-02-03 06:45:56,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/4/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,1770071966168_8d52732c17700723564998982,0.1,0.5,0.2987012987012987,0.3309748427672956,0.3407407407407407,0.2976351351351352,0.3565711018541207,0.2987012987012987,0.2894612144612145,0.2987012987012987,0.2987012987012987,0.3103736404561875
0.2987012987012987,2026-01-31 04:25:35,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,True,1769799643988_de27996617698047359055847,0.1,0.5,0.2987012987012987,0.3265306122448979,0.3237037037037037,0.298582995951417,0.3570103366021733,0.2987012987012987,0.301303959198696,0.2987012987012987,0.2987012987012987,0.3101880280081138
0.3116883116883117,2026-01-30 19:07:25,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,1769764270122_202fd60e17697712455949323,0.1,0.5,0.3116883116883117,0.3407451923076923,0.4018518518518518,0.2881562881562881,0.3538492757242757,0.3116883116883117,0.2494965352108209,0.3116883116883117,0.3116883116883117,0.314967880168773
0.3116883116883117,2026-01-31 04:12:39,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/DTmodel,False,1769799643988_de27996617698039590660895,0.1,0.5,0.3116883116883117,0.3387212643678161,0.3337037037037037,0.311223628691983,0.3714453649798477,0.3116883116883117,0.3165674831497616,0.3116883116883117,0.3116883116883117,0.323231024756723
0.3246753246753247,2026-02-04 03:08:10,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,1770071966168_8d52732c17701456905270960,0.2,0.35,0.3246753246753247,0.2893835616438356,0.4544444444444444,0.2585185185185185,0.2776196406333392,0.3246753246753247,0.1923617123617123,0.3246753246753247,0.3246753246753247,0.2996469291743263
