Metric,Mean,Std
Accuracy,0.7185817654567654,0.055971899417392224
Macro_Precision,0.699567313103328,0.06173643175410765
Macro_Recall,0.693457383665717,0.07270161360284828
Macro_F1,0.6860069808371316,0.07091564409144882
Weighted_Precision,0.7278053257374593,0.05970731095312542
Weighted_Recall,0.7185817654567654,0.055971899417392224
Weighted_F1,0.7143478541179075,0.060423369919347415
Micro_Precision,0.7185817654567654,0.055971899417392224
Micro_Recall,0.7185817654567654,0.055971899417392224
Micro_F1,0.7185817654567654,0.05597189941739222
Integrated_Score,0.7095689336766123,0.0600053911149737
