Metric,Mean,Std
Accuracy,0.6760860667110665,0.08462926814812678
Macro_Precision,0.6997969195586289,0.06106464582823199
Macro_Recall,0.7059061411839189,0.07300527807524086
Macro_F1,0.6665495397176511,0.08796810288900357
Weighted_Precision,0.7489442776208924,0.06311941534849184
Weighted_Recall,0.6760860667110665,0.08462926814812678
Weighted_F1,0.6756097648443155,0.09684639213373823
Micro_Precision,0.6760860667110665,0.08462926814812678
Micro_Recall,0.6760860667110665,0.08462926814812678
Micro_F1,0.6760860667110665,0.08462926814812677
Integrated_Score,0.6872230562050655,0.07714449706960805
