Macro_Precision,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8087568058076224,2026-05-29 02:23:50,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/6/infgain/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799926302721660,0.2,0.5,126,6,infgain,minmax,noAug,noImbl,XGBmodel,0.8051948051948052,0.7520370370370371,0.767512077294686,0.8066561387795508,0.8051948051948052,0.795470230252839,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.7932702663724716
0.8087568058076224,2026-05-29 02:22:53,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/5/infgain/noAug__noImbl__minmax/sklearn_SVM,last,1779992484150_aebe794717799925735574626,0.2,0.5,126,5,infgain,minmax,noAug,noImbl,sklearn_SVM,0.8051948051948052,0.7520370370370371,0.767512077294686,0.8066561387795508,0.8051948051948052,0.795470230252839,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.7932702663724716
0.8087568058076224,2026-05-29 02:23:43,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/6/infgain/minmax__noAug__noImbl/XGBmodel,first,1779992484150_aebe794717799926230157499,0.2,0.5,126,6,infgain,minmax,noAug,noImbl,XGBmodel,0.8051948051948052,0.7520370370370371,0.767512077294686,0.8066561387795508,0.8051948051948052,0.795470230252839,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.7932702663724716
0.806892296844703,2026-05-29 02:24:46,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799926862319088,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.8224074074074074,0.8126605091236765,0.8324553993512218,0.8246753246753247,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
0.806892296844703,2026-05-29 02:24:38,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/minmax__noAug__noImbl/XGBmodel,first,1779992484150_aebe794717799926785336089,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.8224074074074074,0.8126605091236765,0.8324553993512218,0.8246753246753247,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
