Macro_F1,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8126605091236765,2026-05-29 02:24:38,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/minmax__noAug__noImbl/XGBmodel,first,1779992484150_aebe794717799926785336089,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.806892296844703,0.8224074074074074,0.8324553993512218,0.8246753246753247,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
0.8126605091236765,2026-05-29 02:24:46,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799926862319088,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.806892296844703,0.8224074074074074,0.8324553993512218,0.8246753246753247,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
0.7987835097995044,2026-05-29 02:25:17,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/8/noSelect/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799927172637064,0.2,0.35,126,8,noSelect,minmax,noAug,noImbl,XGBmodel,0.8116883116883117,0.7933192314472061,0.8081481481481481,0.8197247842937955,0.8116883116883117,0.8140045581811746,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.8087127512613415
0.7987835097995044,2026-05-29 02:25:09,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/8/noSelect/minmax__noAug__noImbl/XGBmodel,first,1779992484150_aebe794717799927093572373,0.2,0.35,126,8,noSelect,minmax,noAug,noImbl,XGBmodel,0.8116883116883117,0.7933192314472061,0.8081481481481481,0.8197247842937955,0.8116883116883117,0.8140045581811746,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.8087127512613415
0.7895408163265306,2026-05-29 02:25:01,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__standard/sklearn_SVM,last,1779992484150_aebe794717799927011622201,0.2,0.35,126,7,infgain,standard,noAug,noImbl,sklearn_SVM,0.8051948051948052,0.7857399425287357,0.7946296296296296,0.809290565756083,0.8051948051948052,0.8066856612774981,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.8004779075099708
