Weighted_Recall,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8246753246753247,2026-05-29 02:24:46,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799926862319088,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.806892296844703,0.8224074074074074,0.8126605091236765,0.8324553993512218,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
0.8246753246753247,2026-05-29 02:24:38,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/minmax__noAug__noImbl/XGBmodel,first,1779992484150_aebe794717799926785336089,0.2,0.35,126,7,infgain,minmax,noAug,noImbl,XGBmodel,0.8246753246753247,0.806892296844703,0.8224074074074074,0.8126605091236765,0.8324553993512218,0.8268318300307487,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.8219694911036266
0.8116883116883117,2026-05-29 02:23:08,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/5/infgain/noAug__noImbl__standard/LogisticRegression,last,1779992484150_aebe794717799925882093794,0.2,0.5,126,5,infgain,standard,noAug,noImbl,LogisticRegression,0.8116883116883117,0.8052587471192122,0.7698148148148148,0.7817950847706063,0.8096081584453677,0.8059194433357721,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.8013006759292207
0.8116883116883117,2026-05-29 02:22:43,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/5/infgain/minmax__noAug__noImbl/sklearn_SVM,first,1779992484150_aebe794717799925631819393,0.2,0.35,126,5,infgain,minmax,noAug,noImbl,sklearn_SVM,0.8116883116883117,0.798866573871545,0.7783333333333333,0.7863873343856125,0.8086965728643996,0.8083466731766346,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.8024750738165893
0.8116883116883117,2026-05-29 02:25:17,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/8/noSelect/noAug__noImbl__minmax/XGBmodel,last,1779992484150_aebe794717799927172637064,0.2,0.35,126,8,noSelect,minmax,noAug,noImbl,XGBmodel,0.8116883116883117,0.7933192314472061,0.8081481481481481,0.7987835097995044,0.8197247842937955,0.8140045581811746,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.8087127512613415
