,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.735254329004329,0.7355624699374698,0.7350489017155684,0.7350489017155684,0.7350489017155684,0.7350489017155684,0.7350489017155684,0.7350489017155684,0.7350489017155684
Macro_Precision,0.7136452612069262,0.7141812700946518,0.7132879219484425,0.7132879219484425,0.7132879219484425,0.7132879219484426,0.7132879219484426,0.7132879219484425,0.7132879219484425
Macro_Recall,0.6976622942386831,0.6983511231138545,0.6972030749885688,0.6972030749885688,0.6972030749885688,0.6972030749885688,0.6972030749885689,0.6972030749885688,0.6972030749885688
Macro_F1,0.7017326582613845,0.7023358678985124,0.7013305185032993,0.7013305185032992,0.7013305185032992,0.7013305185032993,0.7013305185032992,0.7013305185032992,0.7013305185032992
Weighted_F1,0.7312448984075652,0.7316721373731251,0.7309600724305252,0.7309600724305253,0.7309600724305253,0.7309600724305253,0.7309600724305252,0.7309600724305253,0.7309600724305253
Weighted_Precision,0.7337260238008242,0.7342891877800387,0.7333505811480145,0.7333505811480144,0.7333505811480144,0.7333505811480144,0.7333505811480145,0.7333505811480144,0.7333505811480144
