Metric,Mean,Std
Accuracy,0.679700739075739,0.08500894290656397
Macro_Precision,0.6864866708248316,0.06698834358752964
Macro_Recall,0.6858297457001162,0.07339639853519297
Macro_F1,0.6606869556156225,0.08693858840250838
Weighted_Precision,0.7263067039727586,0.06463140305656458
Weighted_Recall,0.679700739075739,0.08500894290656397
Weighted_F1,0.6775439074514451,0.09422625939959792
Micro_Precision,0.679700739075739,0.08500894290656397
Micro_Recall,0.679700739075739,0.08500894290656397
Micro_F1,0.679700739075739,0.08500894290656395
Integrated_Score,0.6824772371401262,0.07763637677681491
