Metric,Mean,Std
Accuracy,0.6675980269730271,0.09383826254216246
Macro_Precision,0.6812335975412495,0.07121258989728668
Macro_Recall,0.6795487545504907,0.0774673531338533
Macro_F1,0.6493258774657268,0.09642474448602988
Weighted_Precision,0.7229572012370822,0.06967724147295778
Weighted_Recall,0.6675980269730271,0.09383826254216246
Weighted_F1,0.6638079144872083,0.10718159812016313
Micro_Precision,0.6675980269730271,0.09383826254216246
Micro_Recall,0.6675980269730271,0.09383826254216246
Micro_F1,0.6675980269730271,0.09383826254216245
Integrated_Score,0.6723832349150329,0.08554175708703211
