Metric,Mean,Std
Accuracy,0.7560125060125059,0.03738365008775814
Macro_Precision,0.7396587619847256,0.04613677161867561
Macro_Recall,0.7154681069958848,0.033602194982132176
Macro_F1,0.7217924173815431,0.03640212893317044
Weighted_Precision,0.7546468236261126,0.036445730145008584
Weighted_Recall,0.7560125060125059,0.03738365008775814
Weighted_F1,0.7506167069209047,0.03477145282680824
Micro_Precision,0.7560125060125059,0.03738365008775814
Micro_Recall,0.7560125060125059,0.03738365008775814
Micro_F1,0.7560125060125059,0.03738365008775813
Integrated_Score,0.7442437403110417,0.03678675873641027
