Weighted_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.1820679320679321,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.2,0.35,2026-01-30 17:53:56,1769764270122_202fd60e,1769764270122_202fd60e17697668363065328,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863,First,6,biMaxInfgain,MinMax__gaussian_noise__ADASYN,GradientBoosting,MinMax,gaussian_noise,ADASYN
0.1820679320679321,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.2,0.35,2026-01-30 17:53:45,1769764270122_202fd60e,1769764270122_202fd60e17697668257108508,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863,Last,6,biMaxInfgain,gaussian_noise__ADASYN__MinMax,GradientBoosting,MinMax,gaussian_noise,ADASYN
0.1931635849397128,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.2,0.35,2026-01-30 18:11:11,1769764270122_202fd60e,1769764270122_202fd60e17697678715805195,0.3506493506493506,0.4243421052631578,0.4957407407407408,0.2670854749666857,0.4469412166780587,0.3506493506493507,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3459995055138957,Last,6,biMeanInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
0.1958059159953262,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.2,0.35,2026-01-30 19:12:16,1769764270122_202fd60e,1769764270122_202fd60e17697715365239935,0.3571428571428571,0.6764705882352942,0.505,0.2707705553164012,0.773109243697479,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.4083015967471792,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.1958059159953262,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.2,0.35,2026-01-30 19:02:50,1769764270122_202fd60e,1769764270122_202fd60e17697709701431795,0.3571428571428571,0.6764705882352942,0.505,0.2707705553164012,0.773109243697479,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.4083015967471792,Last,7,biMaxInfgain,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
