Prob_Threshold,LogDir,Norm_First,Split_Ratio,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.35,log/pimaindians_diabetes/4/biMaxInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.2,2026-01-30 17:12:01,1769764270122_202fd60e,1769764270122_202fd60e17697643218071758,0.3831168831168831,0.4072039072039072,0.4014814814814814,0.381002750158663,0.4467754467754468,0.3831168831168831,0.3918083186117881,0.3831168831168831,0.3831168831168831,0.3831168831168831,0.3947144971084043,First,4,biMaxInfgain,MinMax__gaussian_noise__ADASYN,DTmodel,MinMax,gaussian_noise,ADASYN
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__TomekLinks/random_forest,True,0.2,2026-01-30 19:13:38,1769764270122_202fd60e,1769764270122_202fd60e17697716186166015,0.577922077922078,0.5901069064992364,0.5983333333333334,0.5727152430955735,0.6368154160450105,0.577922077922078,0.5868043255672915,0.577922077922078,0.577922077922078,0.577922077922078,0.5876223320560188,First,7,biMeanInfgain,Standard__gaussian_noise__TomekLinks,random_forest,Standard,gaussian_noise,TomekLinks
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__SMOTE/GradientBoosting,True,0.2,2026-01-30 17:51:54,1769764270122_202fd60e,1769764270122_202fd60e17697667148470726,0.7142857142857143,0.7249322493224932,0.7459259259259259,0.710328317373461,0.7739063104916764,0.7142857142857143,0.7204416650381084,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7248062316500304,First,5,infgain,Standard__mixup__SMOTE,GradientBoosting,Standard,mixup,SMOTE
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__SMOTE/DTmodel,True,0.2,2026-01-30 17:51:54,1769764270122_202fd60e,1769764270122_202fd60e17697667142853637,0.6103896103896104,0.5752551020408163,0.5764814814814814,0.5757575757575757,0.6137357540418764,0.6103896103896104,0.6119637937819756,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.5988612833431941,First,5,infgain,Standard__mixup__SMOTE,DTmodel,Standard,mixup,SMOTE
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__TomekLinks/sklearn_SVM,True,0.2,2026-01-30 19:13:38,1769764270122_202fd60e,1769764270122_202fd60e17697716180428256,0.6948051948051948,0.6619047619047619,0.6542592592592593,0.6572105138527113,0.6889301175015461,0.6948051948051948,0.6911194417706376,0.6948051948051948,0.6948051948051948,0.6948051948051948,0.6806809851321368,First,7,biMeanInfgain,Standard__gaussian_noise__TomekLinks,sklearn_SVM,Standard,gaussian_noise,TomekLinks
