Metric,AugMethod:gaussian_noise,AugMethod:mixup,AugMethod:noAUG,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblMethod:ADASYN,ImblMethod:RandomUnderSampler,ImblMethod:SMOTE,ImblMethod:TomekLinks,ImblMethod:noIMB,InfoGain:biMaxInfgain,InfoGain:biMeanInfgain,InfoGain:infgain,InfoGain:noSelect,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,NormOrder:First,NormOrder:Last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:MinMax,Scaler:Standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6117479742479742,0.7278183621933623,0.727259546009546,0.6858310285393618,0.6896970699054032,0.6897717251883919,0.6893573633156966,0.6922739297739298,0.6539184195434196,0.683701714951715,0.6717772967772968,0.7188719844969844,0.7164403883153884,0.6871693121693122,0.6879535684223185,0.6908700096200096,0.6922739297739298,0.6401653901653901,0.6968566156066157,0.6952471139971139,0.691896298146298,0.6864892052392052,0.7229971417471417,0.6941239316239316,0.68375999000999,0.6713400025900026,0.706543919043919,0.6891767954267953,0.6887071262071263,0.6999421874421875,0.6779417341917342
Macro_F1,0.579208556181593,0.7119342191301554,0.7131153504984639,0.6644011895852238,0.6689165561751255,0.6692684598588089,0.6686167033726115,0.6715098182022772,0.6418653261059615,0.6731980750887758,0.6603165356618709,0.6864855662296475,0.6785647065974314,0.6661701732406035,0.6670377684165842,0.6701942400866395,0.6715098182022772,0.6155406326113029,0.6761081158077223,0.6769093850655448,0.6707573221685629,0.6663947178470752,0.7028060781202161,0.6728669641130374,0.6633051197604376,0.6572325501178711,0.6789395337556037,0.66837992657084,0.6677921573026347,0.6799494269044716,0.6562226569690032
Macro_Precision,0.6495542275999369,0.7194250457253916,0.7227113090922208,0.6905886935863624,0.6988018113410988,0.6989826024531965,0.6989020429774909,0.7021670727349343,0.6926286161281806,0.7011650840598381,0.6969594658491718,0.6998962210271713,0.6955015836315536,0.6956761478706136,0.6964175734924982,0.6983626414054995,0.7021670727349343,0.6198757133546915,0.7156552626908695,0.7100734802051742,0.7094926333426449,0.6998186608948144,0.7284654143469039,0.6986447641429203,0.6958156241354458,0.6983414814053972,0.696118906872969,0.697584130173028,0.6968762581053383,0.7101923243585965,0.6842680639197697
Macro_Recall,0.6253037056821779,0.7296515214466602,0.7337778668091168,0.6898917895518976,0.6975889917695473,0.6983221736396891,0.6978052697759488,0.7003520661865569,0.6937163164767332,0.7084726014297773,0.7019016434525694,0.6939026887464388,0.6832285731244064,0.6950971472050754,0.6957431734396433,0.6968658479080934,0.7003520661865569,0.6228625158277936,0.7129315843621399,0.7075995568217791,0.7064874169040836,0.7002562124089902,0.7273289015511237,0.6982492547747178,0.6942394745172523,0.699426348000422,0.693062381291548,0.6965559380605677,0.6959327912314024,0.7099777883296402,0.6825109409623299
Weighted_F1,0.5925551037506386,0.730412950506809,0.7301137729932006,0.6823304570245302,0.6848318230992624,0.6850957436864048,0.684217115549649,0.6872625000066024,0.6451031846115161,0.6840394878777153,0.6680951899590304,0.71471760193335,0.709847581036135,0.682109661739243,0.683021000239059,0.6872256925415829,0.6872625000066024,0.6427809231031538,0.6882076381769666,0.6913743203223589,0.6831910121943259,0.6801523381113843,0.7204574225931069,0.6901371862804838,0.6785840318866149,0.6655093996425027,0.7032118185245961,0.6846266215303218,0.684094596636777,0.6950031437571932,0.6737180744099056
Weighted_Precision,0.6933416577288026,0.7567521073757685,0.7617800631448757,0.7302102418664539,0.7388673585710618,0.7395206010748806,0.7390309666343925,0.7418990846405698,0.7437513018558881,0.7483768831499771,0.7451140555187963,0.7281198526676517,0.7210942872234316,0.7358756369475703,0.7365888886545655,0.7382573505079558,0.7418990846405698,0.6563756182349341,0.757186586529441,0.7519770333033733,0.7504728172722607,0.7416170147231367,0.766118586435748,0.7373731315109945,0.7372094206553034,0.7463302008170947,0.7282523513492032,0.7376458850156173,0.7369366671506805,0.7503442277591477,0.7242383244071502
