Metric,AugMethod:gaussian_noise,AugMethod:mixup,AugMethod:noAUG,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblMethod:ADASYN,ImblMethod:RandomUnderSampler,ImblMethod:SMOTE,ImblMethod:TomekLinks,ImblMethod:noIMB,InfoGain:biMaxInfgain,InfoGain:biMeanInfgain,InfoGain:infgain,InfoGain:noSelect,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,NormOrder:First,NormOrder:Last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:MinMax,Scaler:Standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.10726970519483134,0.0324449680197613,0.04020827698675743,0.0813656551647918,0.08994401944706866,0.08786699603973894,0.0910862255135576,0.08918209823931682,0.1155085990095893,0.07888007666064771,0.10168521049788748,0.0523678508920955,0.0517963321399751,0.09104901998629086,0.09018387119297834,0.08137451247097205,0.08918209823931682,0.080092186741076,0.09686359676676243,0.06819976213991133,0.10031539277488169,0.0966532784237058,0.05223875209754659,0.08491622079447256,0.0902521594812677,0.09925802903138461,0.07027124463428991,0.08774151799270043,0.08781368879790666,0.09308211415028818,0.08064497765827112
Macro_F1,0.10719990651064625,0.03596119966909336,0.042799956714742425,0.0863562803120283,0.0961086565659366,0.09453899371752772,0.09782532800882628,0.09509750028090926,0.1257237448372396,0.08101769943373832,0.10779123531136277,0.06647209072823321,0.06699245294511223,0.09797157305449222,0.09687341854921887,0.08613712119491382,0.09509750028090926,0.0788415779641356,0.10661932994886066,0.0713633563595297,0.10865091802799343,0.10473766295851283,0.05808272539167366,0.090782454345102,0.09673364835480121,0.10676628321465555,0.0775236163059074,0.09382273567224848,0.09403028009831421,0.10048168527589779,0.08524372763841992
Macro_Precision,0.0744060957611521,0.036607457769250215,0.0420199014652483,0.06266691404761192,0.06429348205064969,0.06298668749704997,0.06358543711702239,0.062122484653877166,0.07371669681685611,0.05834594092912643,0.0688276391922421,0.05665782625863287,0.05714341265929725,0.0654922133015638,0.06436525146430004,0.06046145495501995,0.062122484653877166,0.07435679127043046,0.04978459004922306,0.024546148873787563,0.054181672467348646,0.06343795299758122,0.030423119782101212,0.06093415921178458,0.06573372289402372,0.06365498812379616,0.06311472754304473,0.06348649376139957,0.06330174618633773,0.06800840493875117,0.05546786314370562
Macro_Recall,0.07799374918866146,0.04398120466100311,0.04870888040554563,0.07470728698047356,0.07864749759959007,0.07741273340289288,0.07848974996719067,0.07656082184258431,0.09173809317584143,0.06917549138469384,0.08420221610269615,0.06855816687122528,0.06755081482742002,0.07967485629380033,0.078784863575301,0.07361079529669566,0.07656082184258431,0.07667250751915418,0.07400546285459011,0.04809543403064567,0.07674903080752365,0.0817382643219238,0.052733375780180405,0.0750284752600244,0.0795470072387372,0.07958017447481305,0.07491182896608282,0.07736400840465084,0.07732822586321333,0.08339445464878564,0.0680672407628551
Weighted_F1,0.12754363865202883,0.032628915476162125,0.0404422330236703,0.09230799588286633,0.10537659792033198,0.10355887512598953,0.10792291287556882,0.10481830863838759,0.1435090217685732,0.0881774795236463,0.12062647757090193,0.056560176921119185,0.056520977418620014,0.10740646293656875,0.10624576426117557,0.09305946787223857,0.10481830863838759,0.07824778711141425,0.12154103631297083,0.08369650362843396,0.12370393262233569,0.11511566280464162,0.06053089100196489,0.09855155165463537,0.10627520511094664,0.12152972723939971,0.07478827204087744,0.10252924832428797,0.10276762170879565,0.10873446026305111,0.09499388523761271
Weighted_Precision,0.07463940239982442,0.041480988790035506,0.04629735795332908,0.06316907773736341,0.06497512940298128,0.06435681308374003,0.06419057403893397,0.06226680546390071,0.0748179465350563,0.06008352291139094,0.06909950749992402,0.05525869454375318,0.0544956902348723,0.06628888740640453,0.06511584996733104,0.06134153428446998,0.06226680546390071,0.06944365908426334,0.04992909635323771,0.03061358390415038,0.05340212258046655,0.06318769325046426,0.03759327828455599,0.06099047276604913,0.06715743632562389,0.06544330274320204,0.06151198883053794,0.06427249315416755,0.06402161764588521,0.06844074913099912,0.05661307956479608
