Metric,Mean,Std
Accuracy,0.6737651815776816,0.08884558716432231
Macro_Precision,0.6828440518371505,0.0693720724461841
Macro_Recall,0.678735853909465,0.07290679729763941
Macro_F1,0.6534575294386601,0.08920928589434939
Weighted_Precision,0.7218644294816704,0.0653843455437127
Weighted_Recall,0.6737651815776816,0.08884558716432231
Weighted_F1,0.6704689428566961,0.09812960225479778
Micro_Precision,0.6737651815776816,0.08884558716432231
Micro_Recall,0.6737651815776816,0.08884558716432231
Micro_F1,0.6737651815776816,0.0888455871643223
Integrated_Score,0.6764394769982045,0.08016778222662267
