Metric,Mean,Std
Accuracy,0.6681502525252525,0.09412295627925882
Macro_Precision,0.6790929857931854,0.07328338838541973
Macro_Recall,0.6751168124142661,0.07835349163998688
Macro_F1,0.6477997147531604,0.09609950050615386
Weighted_Precision,0.7192426197783323,0.0702584812298048
Weighted_Recall,0.6681502525252525,0.0941229562792588
Weighted_F1,0.6640430452617098,0.10588958550158996
Micro_Precision,0.6681502525252525,0.09412295627925882
Micro_Recall,0.6681502525252525,0.09412295627925882
Micro_F1,0.6681502525252525,0.0941229562792588
Integrated_Score,0.6713817568109097,0.08567096118400429
