Metric,Mean,Std
Accuracy,0.6551431785806785,0.09012447513394325
Macro_Precision,0.681134590519164,0.06395454928434552
Macro_Recall,0.6849448417880131,0.07420010829323397
Macro_F1,0.6449016724955358,0.09332602241726379
Weighted_Precision,0.7299456962844336,0.06512544640819941
Weighted_Recall,0.6551431785806785,0.09012447513394325
Weighted_F1,0.6534832642727384,0.10434680389250797
Micro_Precision,0.6551431785806785,0.09012447513394325
Micro_Recall,0.6551431785806785,0.09012447513394325
Micro_F1,0.6551431785806785,0.09012447513394325
Integrated_Score,0.6664175248066735,0.08186950184522794
