Metric,Mean,Std
Accuracy,0.6602818477818477,0.09352364268445405
Macro_Precision,0.6800849434974011,0.0678831578735028
Macro_Recall,0.6834506032697584,0.0772093824626875
Macro_F1,0.6473708838642296,0.09697412049835771
Weighted_Precision,0.7262857811912624,0.06868161110886598
Weighted_Recall,0.6602818477818477,0.09352364268445405
Weighted_F1,0.6580061303377936,0.10836857971267733
Micro_Precision,0.6602818477818477,0.09352364268445405
Micro_Recall,0.6602818477818477,0.09352364268445405
Micro_F1,0.6602818477818477,0.09352364268445405
Integrated_Score,0.6689014240388846,0.08543150048915396
