Metric,Mean,Std
Accuracy,0.7053721741221741,0.0698482798943592
Macro_Precision,0.6909897878871716,0.07201269446356175
Macro_Recall,0.682024185198375,0.07209126998590203
Macro_F1,0.674569752645485,0.0744813054510142
Weighted_Precision,0.7194160948372217,0.06468482887106496
Weighted_Recall,0.7053721741221741,0.0698482798943592
Weighted_F1,0.7018465081345175,0.07077723743728835
Micro_Precision,0.7053721741221741,0.0698482798943592
Micro_Recall,0.7053721741221741,0.0698482798943592
Micro_F1,0.7053721741221741,0.0698482798943592
Integrated_Score,0.6978543155581467,0.06873755209094813
