Metric,Mean,Std
Accuracy,0.6122986388611388,0.10858344392954493
Macro_Precision,0.6498977859364657,0.0769851455339038
Macro_Recall,0.6258179309116809,0.07988398023453364
Macro_F1,0.5797888964048896,0.10891988818019709
Weighted_Precision,0.6936498508523499,0.077500526900879
Weighted_Recall,0.6122986388611388,0.10858344392954493
Weighted_F1,0.5931625364453086,0.12895331502878035
Micro_Precision,0.6122986388611388,0.10858344392954493
Micro_Recall,0.6122986388611388,0.10858344392954493
Micro_F1,0.6122986388611388,0.10858344392954493
Integrated_Score,0.6177987272420347,0.0943241730570146
