Metric,Mean,Std
Accuracy,0.7278076090576091,0.033948491188596996
Macro_Precision,0.7194316418014208,0.03802329795891958
Macro_Recall,0.7296593957739791,0.04537958827625025
Macro_F1,0.7119270867497903,0.03757225795563072
Weighted_Precision,0.7567672910836877,0.04265915965144449
Weighted_Recall,0.7278076090576091,0.033948491188596996
Weighted_F1,0.73039893676642,0.03415819035552984
Micro_Precision,0.7278076090576091,0.033948491188596996
Micro_Recall,0.7278076090576091,0.033948491188596996
Micro_F1,0.7278076090576091,0.03394849118859698
Integrated_Score,0.7280577800163838,0.0350630169426025
