Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.061457388109191734,0.0,0.0,0.7678369062048249,0.008535091889379315,0.0,0.05465005336460562,0.0
Macro_F1,0.0,0.0879162941286362,0.0,0.0,0.6882494489174144,0.01133787193326288,0.0,0.07446784690874952,0.0
Macro_Precision,0.0,0.06796062385988094,0.0,0.0,0.7374979421709682,0.010060948437363406,0.0,0.06190511495165535,0.0
Macro_Recall,0.0,0.10159698691315905,0.0,0.0,0.6487850837829622,0.011842105005895099,0.0,0.0879543795926788,0.0
Weighted_F1,0.0,0.07352502929801376,0.0,0.0,0.7299580597900388,0.010514215148074529,0.0,0.06402169815245931,0.0
Weighted_Precision,0.0,0.0823650781031532,0.0,0.0,0.6925662087488351,0.011752080736406066,0.0,0.0743695377094388,0.0
