Prob_Threshold,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.35,2026-01-30 17:11:10,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/noAUG__noIMB__MinMax/sklearn_SVM,False,1769764270122_202fd60e17697642702027646,0.1,0.7662337662337663,0.7442528735632183,0.7518518518518519,0.7474489795918368,0.7708613225854606,0.7662337662337663,0.7680227935329976,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7605108772622845
0.35,2026-01-30 17:33:28,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/gaussian_noise__noIMB__Standard/LogisticRegression,False,1769764270122_202fd60e17697656080326171,0.2,0.7272727272727273,0.7154761904761905,0.7346296296296296,0.7165147265077139,0.7542362399505257,0.7272727272727273,0.7330103276807344,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7287720550429926
0.35,2026-01-30 17:33:28,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/gaussian_noise__noIMB__Standard/GradientBoosting,False,1769764270122_202fd60e17697656084389050,0.2,0.7402597402597403,0.7213541666666667,0.7361111111111112,0.7252453166815344,0.7548024891774893,0.7402597402597403,0.7444304134759085,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7377820323230392
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/DTmodel,True,1769764270122_202fd60e17697715249800960,0.2,0.6948051948051948,0.6691347011596789,0.6755555555555556,0.671522577717268,0.7019358874845048,0.6948051948051948,0.697644538352503,0.6948051948051948,0.6948051948051948,0.6948051948051948,0.6879597597525173
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/XGBmodel,True,1769764270122_202fd60e17697715246723206,0.2,0.7272727272727273,0.7059957924263675,0.7175925925925926,0.7095905172413793,0.7386204258574525,0.7272727272727273,0.7309952978056427,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7232178442537853
