Prob_Threshold,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.5,2026-01-30 21:21:33,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/Standard__mixup__TomekLinks/GradientBoosting,True,1769764270122_202fd60e17697792931167200,0.2,0.7272727272727273,0.7,0.6792592592592592,0.6857142857142857,0.71900826446281,0.7272727272727273,0.7198515769944341,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7115707226876057
0.5,2026-01-30 17:47:52,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/infgain/MinMax__gaussian_noise__TomekLinks/LogisticRegression,True,1769764270122_202fd60e17697664728530494,0.1,0.7012987012987013,0.7007462686567164,0.5996296296296295,0.5908985908985909,0.7009691800736577,0.7012987012987013,0.6543786543786544,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6674455751470675
0.5,2026-01-30 19:08:21,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__gaussian_noise__SMOTE/sklearn_SVM,True,1769764270122_202fd60e17697713015948753,0.1,0.8051948051948052,0.7881944444444444,0.8074074074074074,0.7939339875111507,0.8182720057720058,0.8051948051948052,0.8083228101069314,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.8038038274830199
0.5,2026-01-30 17:47:55,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/infgain/MinMax__gaussian_noise__TomekLinks/sklearn_SVM,True,1769764270122_202fd60e17697664757166372,0.2,0.7207792207792207,0.7380952380952381,0.6231481481481481,0.6210586552217454,0.7309833024118738,0.7207792207792207,0.6791237946602754,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.6925617246595173
0.5,2026-01-30 17:47:56,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/infgain/MinMax__gaussian_noise__TomekLinks/random_forest,True,1769764270122_202fd60e17697664761389506,0.2,0.6493506493506493,0.5833333333333333,0.534074074074074,0.5008403361344538,0.6082251082251081,0.6493506493506493,0.5821674124195133,0.6493506493506493,0.6493506493506493,0.6493506493506493,0.5947546735866062
