Weighted_Recall,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.2987012987012987,2026-02-03 06:45:56,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/4/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,1770071966168_8d52732c17700723564998982,0.1,0.5,0.2987012987012987,0.3309748427672956,0.3407407407407407,0.2976351351351352,0.3565711018541207,0.2894612144612145,0.2987012987012987,0.2987012987012987,0.2987012987012987,0.31037364045618754
0.3246753246753247,2026-02-03 22:23:53,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMeanInfgain/MinMax__gaussian_noise__ADASYN/random_forest,True,1770071966168_8d52732c17701286334621620,0.1,0.35,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.2585185185185185,0.27761964063333927,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.29964692917432634
0.3246753246753247,2026-02-04 03:08:10,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,1770071966168_8d52732c17701456905270960,0.2,0.35,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.2585185185185185,0.27761964063333927,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.29964692917432634
0.3376623376623376,2026-02-04 00:28:37,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,1770071966168_8d52732c17701361172535509,0.1,0.35,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.3376623376623376,2026-02-04 00:27:12,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,True,1770071966168_8d52732c17701360324315414,0.1,0.35,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
