Integrated_Score,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1
0.27673235137466096,2026-02-04 00:28:37,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,1770071966168_8d52732c17701361172535509,0.1,0.35,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766
0.27673235137466096,2026-02-04 00:27:12,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,True,1770071966168_8d52732c17701360324315414,0.1,0.35,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766
0.28634020200578636,2026-02-03 22:25:43,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,False,1770071966168_8d52732c17701287435643079,0.1,0.35,0.3506493506493506,0.1753246753246753,0.5,0.25961538461538464,0.12295496711081125,0.35064935064935066,0.1820679320679321,0.35064935064935066,0.35064935064935066,0.35064935064935066
0.28634020200578636,2026-02-03 22:35:33,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,1770071966168_8d52732c17701293334012776,0.1,0.35,0.3506493506493506,0.1753246753246753,0.5,0.25961538461538464,0.12295496711081125,0.35064935064935066,0.1820679320679321,0.35064935064935066,0.35064935064935066,0.35064935064935066
0.28634020200578636,2026-02-03 21:51:18,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,1770071966168_8d52732c17701266788039431,0.1,0.35,0.3506493506493506,0.1753246753246753,0.5,0.25961538461538464,0.12295496711081125,0.35064935064935066,0.1820679320679321,0.35064935064935066,0.35064935064935066,0.35064935064935066
