Metric,Mean,Std
Accuracy,0.6743626743626743,0.03738555638184437
Macro_Precision,0.6453270108138415,0.040104563802449054
Macro_Recall,0.6458933470507545,0.041091537994643504
Macro_F1,0.6439217036231851,0.04045425622855439
Weighted_Precision,0.6778682203073493,0.0368847508681034
Weighted_Recall,0.6743626743626743,0.03738555638184437
Weighted_F1,0.6746230291485197,0.03690910044536435
Micro_Precision,0.6743626743626743,0.03738555638184437
Micro_Recall,0.6743626743626743,0.03738555638184437
Micro_F1,0.6743626743626743,0.03738555638184437
Integrated_Score,0.6644356374780199,0.03800329979173671
