Metric,AugMethod_gaussian_noise,AugMethod_mixup,AugMethod_noAUG,FeatureNum,ImblMethod_ADASYN,ImblMethod_RandomUnderSampler,ImblMethod_SMOTE,ImblMethod_TomekLinks,ImblMethod_noIMB,InfoGain_biMaxInfgain,InfoGain_biMeanInfgain,InfoGain_infgain,InfoGain_noSelect,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,NormOrder_First,NormOrder_Last,Prob_Threshold,Scaler_MinMax,Scaler_Standard,Split_Ratio
Accuracy,0.36747532491916846,0.003250488642083765,0.0033389877354836283,0.039696123309001054,0.0749234349204509,0.04140103670855007,0.05423017844643017,0.010544799021748586,0.00923348037216209,0.007382660128047185,0.006993199497615717,0.01648336248575517,0.0020561207656357165,0.08650839392283642,0.004683311373403161,0.03656052135896592,0.007020565944933753,0.015140255815258076,0.050484218546855725,0.008524395867321486,0.00906734661924044,0.10005592910304353,0.00757473646921295,0.007514428786632294,0.029856699240163778
Macro_F1,0.4219836522964521,0.0033375417897476777,0.0032681212443543173,0.04285321035537873,0.050342062629123295,0.013010152810295765,0.02628124542661609,0.0069168048451679134,0.006735327358982655,0.007798511642334599,0.00739327392710444,0.016322621822475368,0.0022352246303366133,0.07185508561727941,0.005471737010644332,0.03679810906764625,0.007165596082114128,0.013379907977637957,0.052212734323109224,0.00883447940584196,0.00855420813900768,0.13779728286817938,0.00841125718428971,0.008335433289005307,0.03270641825687497
Macro_Precision,0.2896896719983635,0.005494681061422662,0.0054111033418966226,0.0694798243849662,0.020870332448700544,0.010228307909013468,0.014978992218068376,0.012311678422150642,0.01215103305016076,0.014820285357293786,0.01447377287207574,0.02085146008256743,0.0038298120613840703,0.26072131081625793,0.01404622426040384,0.012985045043950658,0.019627807691011214,0.03281465824143459,0.007012562158979688,0.014625950124623845,0.01505528855081191,0.03503359218081314,0.015718142610884542,0.015783527642886014,0.06198493546987896
Macro_Recall,0.3901930190084608,0.0051817894788967435,0.005334933338218936,0.05055836872600094,0.029113916289317126,0.02784627228665744,0.01684617835559026,0.018340398753147226,0.0220628539928936,0.009326527878883635,0.009103422525114528,0.01863458389331897,0.003015655381839254,0.17466521829329915,0.00791882074155099,0.02713320375739592,0.0062732250312118425,0.010777424442477566,0.02738286172313744,0.010210242431807735,0.009906477653506975,0.05017517555704867,0.009816082842284145,0.009975267173511144,0.050208080444428684
Weighted_F1,0.3808420832666766,0.0024225371051086212,0.0024240678782171967,0.03981568628044754,0.08055276808554085,0.023833651962134588,0.04617541460482061,0.004237179981723972,0.004423574953026012,0.007005073422994272,0.006417347910688065,0.016373289506549368,0.001849112023816285,0.06405580357958172,0.005064659542095106,0.03596613327960024,0.006897246744366165,0.01277819683836929,0.054669355096371615,0.008581901654684011,0.008777720955748176,0.14654239441567316,0.007355870190973854,0.007305049557730417,0.025633881163061766
Weighted_Precision,0.24178245410147106,0.005735159758002607,0.005477041631277624,0.077023895555422,0.014599304901258653,0.01256022725146237,0.011682353962720321,0.02485521702042047,0.026132465668062533,0.015667616722969284,0.0159105513260297,0.02015857253282728,0.004074112743173511,0.2724516262727128,0.012085802041408212,0.012013768782856987,0.017895563590711334,0.029545673055589954,0.007711388686578788,0.016235653719575034,0.0169845604491075,0.040044481121733345,0.016810138021484167,0.016468583494663746,0.06609378758848089
