Metric,Mean,Std
Accuracy,0.727262321012321,0.04024100364105792
Macro_Precision,0.7227205090578872,0.04203333848238608
Macro_Recall,0.7337888770180437,0.04871580850775378
Macro_F1,0.7131225093632204,0.04282510398714715
Weighted_Precision,0.7617910998612114,0.04630383354012106
Weighted_Recall,0.727262321012321,0.04024100364105792
Weighted_F1,0.7301172258581358,0.04047528980437032
Micro_Precision,0.727262321012321,0.04024100364105792
Micro_Recall,0.727262321012321,0.04024100364105792
Micro_F1,0.727262321012321,0.040241003641057906
Integrated_Score,0.7292209372818459,0.04002051753873935
