Metric,Mean,Std
Accuracy,0.6698019573019574,0.09116157511784195
Macro_Precision,0.6834349520070425,0.06914599127961224
Macro_Recall,0.6834609976785903,0.07671761918701014
Macro_F1,0.6523763003969539,0.09474162836477099
Weighted_Precision,0.7260642648369381,0.06914411517971306
Weighted_Recall,0.6698019573019574,0.09116157511784195
Weighted_F1,0.6664598217509878,0.10514331531821887
Micro_Precision,0.6698019573019574,0.09116157511784195
Micro_Recall,0.6698019573019574,0.09116157511784195
Micro_F1,0.6698019573019574,0.09116157511784195
Integrated_Score,0.6750422226952312,0.08350258954177919
