Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:2026.0,Random_State:42.0,Random_State:7.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6060110028860028,0.7111582861582861,0.707822039072039,0.6755828373015873,0.6753866792929293,0.6746347402597402,0.6725453944203944,0.6758968654801988,0.6765968213884881,0.6757094757094757,0.6726025132275132,0.6725453944203944,0.648198445073445,0.6596563159063159,0.6640651015651016,0.7010287166537166,0.7020369676619677,0.6365585803085804,0.6748223998223999,0.6858807858807858,0.6778409090909091,0.6637168387168387,0.7111631424131425,0.6801922614422614,0.6698019573019574,0.6528496965996966,0.697144522144522,0.6530001248751248,0.6862314768564769,0.6857597263847264,0.6710303585303585,0.6789638602138602,0.6810675435675435,0.6689266751766751
Macro_F1,0.5803423165038132,0.6961750795523187,0.6952520611549604,0.6581955251542129,0.6580615872223448,0.6560921288177121,0.6549373498043211,0.6578880453202129,0.6597536484305228,0.6574273886097103,0.6547299058985802,0.6549373498043211,0.6360104594863611,0.6501704243222343,0.6519292684011962,0.675740015255274,0.6724322612200878,0.6144131603646462,0.6583884510139135,0.6705294126907042,0.6610314540839677,0.6473349732624899,0.6918414630064632,0.6621366710771076,0.6523763003969539,0.6408428366964537,0.6736701347776077,0.6344978130546357,0.6687968497744455,0.6684747943820111,0.6544466643255468,0.6600663071485148,0.6642830190282037,0.6502299524458579
Macro_Precision,0.6430532103310308,0.7055380427841451,0.7075466700039367,0.6866933571685205,0.6871484539888347,0.6828935894938176,0.6829893975781297,0.6844549050812726,0.6880553907774759,0.6857656491543546,0.6840379225217942,0.6829893975781297,0.680203189942993,0.6861646094559248,0.684479397659707,0.6889121908177346,0.6871371506554949,0.6189198693966669,0.6901847340092144,0.7095888421232814,0.6906332670548897,0.6842245298497122,0.7187246038044606,0.6873236634056992,0.6834349520070425,0.6839834575026279,0.6867751579101138,0.6596868390288633,0.6972556213661674,0.699195462724082,0.6808987792708564,0.6898598361418854,0.6938548968513919,0.6769037185613498
Macro_Recall,0.6241935343463121,0.715142084124723,0.7182310264324153,0.6877392618312757,0.6878070987654321,0.6825734846536351,0.6836427469135802,0.6849245684727937,0.6893027834933699,0.6857386116826704,0.6841938300182898,0.6836427469135802,0.6809504095441595,0.6908563660704864,0.6888216372533502,0.6875988742481798,0.6810504543895748,0.6234303379233934,0.6916454574232352,0.7058030231085787,0.6928907882241215,0.6848711419753086,0.7164925411522634,0.68825009892371,0.6834609976785903,0.6847404373746966,0.6869706592276037,0.6614028865938588,0.6989645061728396,0.6971992521367522,0.682806762424818,0.6889043341774823,0.6944171151208187,0.6772939814814816
Weighted_F1,0.5919028841157216,0.714224773943707,0.711252686415473,0.6728175221992042,0.6725882050319579,0.6725655876876031,0.670096233049512,0.6740001694456411,0.6741553789922236,0.6728131996078229,0.6696596718459993,0.670096233049512,0.6426265140626876,0.658489317413208,0.6620823946407294,0.699905296434983,0.6991970515732276,0.6402965384613721,0.6708828572892596,0.6825009175397678,0.6741013024785412,0.6581287172164452,0.7088503559644169,0.6784604078989463,0.6664598217509878,0.6482098444011246,0.6967103852488096,0.6514534123618293,0.6834333222433927,0.6824936098696793,0.6696967613827431,0.6752234682671912,0.6783477943357906,0.6665724353141438
Weighted_Precision,0.6882609866853333,0.7443071621480409,0.7486369779311791,0.7285903352394048,0.7292473755865024,0.7238857587166285,0.7249950044762552,0.7257656456099462,0.7300972483847726,0.7270211059660149,0.7260806260959807,0.7249950044762552,0.7296379506586873,0.7356242916120803,0.731222754125992,0.7216601350749805,0.7171967464691822,0.6567863164961201,0.7330464629031034,0.7546864263292031,0.7325017965720411,0.7287710658812832,0.7566181853473558,0.7280724863394308,0.7260642648369382,0.7335825131265077,0.7205542380498613,0.7022184203660263,0.7396155314950801,0.7393711749034471,0.7234090373765273,0.7307277137998416,0.7358281975949316,0.7183085535814373
