Integrated_Score,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.3384114998245233,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.2,0.35,2026-01-30 17:53:45,1769764270122_202fd60e,1769764270122_202fd60e17697668257108508,0.3636363636363636,0.3443605943605943,0.51,0.281053758496314,0.3410667371706332,0.3636363636363636,0.2083743829493876,0.3636363636363636,0.3636363636363636,0.3636363636363636,Last,6,biMaxInfgain,gaussian_noise__ADASYN__MinMax,GradientBoosting,MinMax,gaussian_noise,ADASYN
0.381330644251266,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.2,0.35,2026-01-30 19:02:48,1769764270122_202fd60e,1769764270122_202fd60e17697709688380727,0.3549783549783549,0.5489998185611903,0.4948148148148148,0.2812000713318891,0.6090388337961593,0.3549783549783549,0.2124929656194949,0.3549783549783549,0.3549783549783549,0.3549783549783549,Last,7,biMaxInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.3859717980060973,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.2,0.35,2026-01-30 17:53:56,1769764270122_202fd60e,1769764270122_202fd60e17697668363065328,0.3722943722943723,0.5125857025857026,0.5166666666666667,0.2955711038960124,0.5586098866618346,0.3722943722943723,0.2262143860835084,0.3722943722943723,0.3722943722943723,0.3722943722943723,First,6,biMaxInfgain,MinMax__gaussian_noise__ADASYN,GradientBoosting,MinMax,gaussian_noise,ADASYN
0.3862394122515108,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/random_forest,False,0.2,0.35,2026-01-30 17:53:44,1769764270122_202fd60e,1769764270122_202fd60e17697668245432445,0.3679653679653679,0.5056067062840461,0.5005555555555555,0.307944475096608,0.5518190094368841,0.367965367965368,0.247089777821493,0.3679653679653679,0.3679653679653679,0.3679653679653679,Last,6,biMaxInfgain,gaussian_noise__ADASYN__MinMax,random_forest,MinMax,gaussian_noise,ADASYN
0.3965705549650447,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__ADASYN__MinMax/random_forest,False,0.2,0.35,2026-01-30 17:31:27,1769764270122_202fd60e,1769764270122_202fd60e17697654876421126,0.3766233766233766,0.5018367841859842,0.5001234567901235,0.3298508063773073,0.5469868800629424,0.3766233766233766,0.2769924750346206,0.3766233766233766,0.3766233766233766,0.3766233766233766,Last,5,biMeanInfgain,gaussian_noise__ADASYN__MinMax,random_forest,MinMax,gaussian_noise,ADASYN
