Metric,Mean,Std
Accuracy,0.6727872821622821,0.10379300976397325
Macro_Precision,0.6977524443412596,0.07218422038193031
Macro_Recall,0.7026482371794872,0.08647244518564173
Macro_F1,0.6612337183793707,0.11006172067872541
Weighted_Precision,0.7458176626039746,0.07330131306601297
Weighted_Recall,0.6727872821622821,0.10379300976397325
Weighted_F1,0.6691050677049522,0.12296930777122934
Micro_Precision,0.6727872821622821,0.10379300976397325
Micro_Recall,0.6727872821622821,0.10379300976397325
Micro_F1,0.672787282162282,0.10379300976397324
Integrated_Score,0.6832875651900333,0.09561966719451148
