Weighted_Precision,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.4514461355930231,log/pimaindians_diabetes/4/infgain/gaussian_noise__RandomUnderSampler__Standard/sklearn_SVM,False,0.2,0.35,2026-01-30 17:23:07,1769764270122_202fd60e,1769764270122_202fd60e17697649877511257,0.3798701298701298,0.4307657859381997,0.5225,0.306770487937216,0.3798701298701298,0.2398011547716494,0.3798701298701298,0.3798701298701298,0.3798701298701298,0.374404990507504,Last,4,infgain,gaussian_noise__RandomUnderSampler__Standard,sklearn_SVM,Standard,gaussian_noise,RandomUnderSampler
0.6577815300641388,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,False,0.1,0.5,2026-01-30 17:24:34,1769764270122_202fd60e,1769764270122_202fd60e17697650744907281,0.6753246753246753,0.6454501114827201,0.5711111111111111,0.5543033266818433,0.6753246753246753,0.623589782522921,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6342481117763816,Last,5,biMaxInfgain,gaussian_noise__noIMB__MinMax,sklearn_SVM,MinMax,gaussian_noise,noIMB
0.6582922425168414,log/pimaindians_diabetes/4/biMaxInfgain/Standard__gaussian_noise__TomekLinks/sklearn_SVM,True,0.1,0.5,2026-01-30 17:14:26,1769764270122_202fd60e,1769764270122_202fd60e17697644666055714,0.6753246753246753,0.6462789661319073,0.5711111111111111,0.5553987613686466,0.6753246753246753,0.6243501799501676,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6346604433036781,First,4,biMaxInfgain,Standard__gaussian_noise__TomekLinks,sklearn_SVM,Standard,gaussian_noise,TomekLinks
0.6640550425380147,log/pimaindians_diabetes/4/infgain/MinMax__gaussian_noise__noIMB/sklearn_SVM,True,0.2,0.5,2026-01-30 17:19:38,1769764270122_202fd60e,1769764270122_202fd60e17697647783930572,0.6785714285714286,0.6545679967893591,0.5714814814814815,0.5535730223107032,0.6785714285714286,0.6241326684815512,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6370948771282949,First,4,infgain,MinMax__gaussian_noise__noIMB,sklearn_SVM,MinMax,gaussian_noise,noIMB
0.6649070626343353,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__TomekLinks__MinMax/sklearn_SVM,False,0.1,0.5,2026-01-30 17:26:18,1769764270122_202fd60e,1769764270122_202fd60e17697651782756046,0.6818181818181819,0.6522435897435898,0.5846296296296296,0.5757768888834935,0.6818181818181819,0.6391252162971566,0.6818181818181819,0.6818181818181819,0.6818181818181819,0.6451406167051257,Last,5,biMaxInfgain,gaussian_noise__TomekLinks__MinMax,sklearn_SVM,MinMax,gaussian_noise,TomekLinks
