Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
2026-05-29 02:38:12,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,first,1779993490161_93e3ba1217799934926227934,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.7597402597402597,0.7389398572884811,0.717037037037037,0.7246145667198298,0.7538901465506971,0.7597402597402597,0.7539924190641895,0.7597402597402597,0.7597402597402597,0.7597402597402597,0.7466738558513283
2026-05-29 02:38:12,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,first,1779993490161_93e3ba1217799934927799902,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.7662337662337663,0.7477272727272728,0.722037037037037,0.7306122448979593,0.7606257378984652,0.7662337662337663,0.7598727802809436,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7531052650366192
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,first,1779993490161_93e3ba1217799934930230335,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest,0.7142857142857143,0.6889367816091954,0.6948148148148148,0.6913265306122449,0.7196223316912971,0.7142857142857143,0.7164723032069972,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7072215035987025
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,first,1779993490161_93e3ba1217799934931737525,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel,0.7012987012987013,0.6690251572327044,0.6592592592592592,0.6628593184846754,0.6946214163195296,0.7012987012987013,0.6968633878970829,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6867684697578934
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,first,1779993490161_93e3ba1217799934932954339,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel,0.6428571428571429,0.6196581196581197,0.6270370370370371,0.6209782073656419,0.6577708006279435,0.6428571428571429,0.6481790460848053,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6379630408927341
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,first,1779993490161_93e3ba1217799934934214446,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression,0.7662337662337663,0.75,0.7177777777777778,0.7275943396226415,0.7606679035250463,0.7662337662337663,0.7582394021073267,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.752213135883284
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,first,1779993490161_93e3ba1217799934937555684,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.7077922077922078,0.6785914440500653,0.6770370370370371,0.6777793276607615,0.7065755093029519,0.7077922077922078,0.7071536358745174,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.6970772266861803
2026-05-29 02:38:13,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/sklearn_SVM,last,1779993490161_93e3ba1217799934939210490,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.7337662337662337,0.7068027210884353,0.697037037037037,0.7009708737864078,0.7289513207880556,0.7337662337662337,0.7305510023956625,0.7337662337662337,0.7337662337662337,0.7337662337662337,0.7215138828251566
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/random_forest,last,1779993490161_93e3ba1217799934941667460,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,random_forest,0.7662337662337663,0.7438461538461538,0.7348148148148148,0.7386877828054299,0.7629170829170829,0.7662337662337663,0.7640300875594993,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7560589922060509
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/XGBmodel,last,1779993490161_93e3ba1217799934943256176,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel,0.7272727272727273,0.6998491704374057,0.6962962962962963,0.6979263964132263,0.7250788427259015,0.7272727272727273,0.7260499634869146,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7166279758400723
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/DTmodel,last,1779993490161_93e3ba1217799934944514508,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel,0.6818181818181818,0.645754623185524,0.6357407407407407,0.639068254651552,0.6734033514705616,0.6818181818181818,0.6761719650225891,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6655031772180764
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/LogisticRegression,last,1779993490161_93e3ba1217799934945697465,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression,0.7402597402597403,0.7144261006289309,0.702037037037037,0.7068341899866742,0.7349148493016417,0.7402597402597403,0.7364029459974635,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7277272651982777
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/GradientBoosting,last,1779993490161_93e3ba1217799934947799123,0.2,0.5,23,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.7662337662337663,0.7438461538461538,0.7348148148148148,0.7386877828054299,0.7629170829170829,0.7662337662337663,0.7640300875594993,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7560589922060509
2026-05-29 02:38:14,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/sklearn_SVM,last,1779993490161_93e3ba1217799934949375755,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.7922077922077922,0.7866228070175438,0.742037037037037,0.7550208789023662,0.7900945545682388,0.7922077922077922,0.7835308457698594,0.7922077922077922,0.7922077922077922,0.7922077922077922,0.7795413154462326
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/random_forest,last,1779993490161_93e3ba1217799934951885393,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,random_forest,0.7532467532467533,0.729559748427673,0.7162962962962962,0.7214924804873406,0.7483459936290124,0.7532467532467533,0.7495827986975903,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.7413801970117389
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/XGBmodel,last,1779993490161_93e3ba1217799934953432390,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel,0.7532467532467533,0.730475040257649,0.712037037037037,0.7186538461538461,0.7473701821527908,0.7532467532467533,0.748121878121878,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.7403032858848073
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/DTmodel,last,1779993490161_93e3ba1217799934954686368,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel,0.6753246753246753,0.6417797888386123,0.6392592592592592,0.6403885671586027,0.6726410844057903,0.6753246753246753,0.6738690041510889,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.66263651907669
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/LogisticRegression,last,1779993490161_93e3ba1217799934955879475,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression,0.7662337662337663,0.7477272727272728,0.722037037037037,0.7306122448979593,0.7606257378984652,0.7662337662337663,0.7598727802809436,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7531052650366192
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/GradientBoosting,last,1779993490161_93e3ba1217799934958103831,0.2,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.7597402597402597,0.7389398572884811,0.717037037037037,0.7246145667198298,0.7538901465506971,0.7597402597402597,0.7539924190641895,0.7597402597402597,0.7597402597402597,0.7597402597402597,0.7466738558513283
2026-05-29 02:38:15,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/sklearn_SVM,last,1779993490161_93e3ba1217799934959741328,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.7662337662337663,0.7477272727272728,0.722037037037037,0.7306122448979593,0.7606257378984652,0.7662337662337663,0.7598727802809436,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7531052650366192
2026-05-29 02:38:16,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/random_forest,last,1779993490161_93e3ba1217799934962161443,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest,0.7142857142857143,0.6889367816091954,0.6948148148148148,0.6913265306122449,0.7196223316912971,0.7142857142857143,0.7164723032069972,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7072215035987025
2026-05-29 02:38:16,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/XGBmodel,last,1779993490161_93e3ba1217799934963680588,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel,0.7012987012987013,0.6690251572327044,0.6592592592592592,0.6628593184846754,0.6946214163195296,0.7012987012987013,0.6968633878970829,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6867684697578934
2026-05-29 02:38:16,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/DTmodel,last,1779993490161_93e3ba1217799934964900325,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel,0.6428571428571429,0.6196581196581197,0.6270370370370371,0.6209782073656419,0.6577708006279435,0.6428571428571429,0.6481790460848053,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6379630408927341
2026-05-29 02:38:16,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/LogisticRegression,last,1779993490161_93e3ba1217799934966142587,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression,0.7662337662337663,0.75,0.7177777777777778,0.7275943396226415,0.7606679035250463,0.7662337662337663,0.7582394021073267,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.752213135883284
2026-05-29 02:38:16,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/noAug__noImbl__minmax/GradientBoosting,last,1779993490161_93e3ba1217799934968299565,0.2,0.5,5012,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.7077922077922078,0.6785914440500653,0.6770370370370371,0.6777793276607615,0.7065755093029519,0.7077922077922078,0.7071536358745174,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.6970772266861803
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/sklearn_SVM,first,1779993490161_93e3ba1217799934970179099,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,sklearn_SVM,0.7272727272727273,0.6992924528301887,0.6877777777777778,0.692175899486008,0.7214837049742711,0.7272727272727273,0.7232230932973366,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7140743333848163
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/random_forest,first,1779993490161_93e3ba1217799934972788594,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,random_forest,0.7207792207792207,0.6916882083913303,0.6785185185185185,0.6832639785717702,0.713991317888713,0.7207792207792207,0.7158243774688028,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7065947461976302
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1779993490161_93e3ba1217799934974390052,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.7792207792207793,0.7586538461538461,0.749074074074074,0.7532051282051282,0.7761738261738261,0.7792207792207793,0.7771395271395272,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7696301846301845
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/DTmodel,first,1779993490161_93e3ba1217799934975708828,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,DTmodel,0.6558441558441559,0.6210536147954417,0.62,0.6204956525782304,0.6543945499671261,0.6558441558441559,0.6550920600299872,0.6558441558441559,0.6558441558441559,0.6558441558441559,0.6432206357051518
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/LogisticRegression,first,1779993490161_93e3ba1217799934976978338,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,LogisticRegression,0.7337662337662337,0.7069994034599324,0.6927777777777777,0.6979958865451763,0.7275206400280967,0.7337662337662337,0.7290418482842073,0.7337662337662337,0.7337662337662337,0.7337662337662337,0.7202919358574814
2026-05-29 02:38:17,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/GradientBoosting,first,1779993490161_93e3ba1217799934979242463,0.2,0.5,23,4,biMaxInfgain,standard,noAug,noImbl,GradientBoosting,0.7402597402597403,0.714366515837104,0.7105555555555556,0.7123108537268821,0.7381882823059294,0.7402597402597403,0.7390952033208712,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7301258400309178
