Metric,Mean,Std
Accuracy,0.6727872821622822,0.06734357622195952
Macro_Precision,0.6611096238921341,0.06350341967775472
Macro_Recall,0.6573970204178539,0.06319302909971451
Macro_F1,0.6453505775384556,0.06764951268628204
Weighted_Precision,0.6950547415909023,0.05747758200405506
Weighted_Recall,0.6727872821622822,0.06734357622195952
Weighted_F1,0.6711016972872494,0.06802570934586168
Micro_Precision,0.6727872821622822,0.06734357622195952
Micro_Recall,0.6727872821622822,0.06734357622195952
Micro_F1,0.6727872821622822,0.06734357622195952
Integrated_Score,0.6679388926788576,0.063421266167044
