Metric,Mean,Std
Accuracy,0.7236346986346986,0.05456701695992658
Macro_Precision,0.7291894203137088,0.03302042492554879
Macro_Recall,0.7280318732193732,0.05483037170733086
Macro_F1,0.7035085826868678,0.06102861221270457
Weighted_Precision,0.7668299838947112,0.03933769902907578
Weighted_Recall,0.7236346986346986,0.05456701695992658
Weighted_F1,0.7211191287466638,0.06373888944856047
Micro_Precision,0.7236346986346986,0.05456701695992658
Micro_Recall,0.7236346986346986,0.05456701695992658
Micro_F1,0.7236346986346986,0.05456701695992657
Integrated_Score,0.7255531639116882,0.04825025788684685
