PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.08631351862721114
FeatureNum,5.0,Accuracy,0.0919098217767932
FeatureNum,6.0,Accuracy,0.0895536206198894
FeatureNum,7.0,Accuracy,0.09035402165410934
FeatureNum,8.0,Accuracy,0.09058325134942716
FeatureNum,4.0,Macro_Precision,0.06461559568921761
FeatureNum,5.0,Macro_Precision,0.06715465093546943
FeatureNum,6.0,Macro_Precision,0.06470210360312281
FeatureNum,7.0,Macro_Precision,0.06514064038601994
FeatureNum,8.0,Macro_Precision,0.0660587443213976
FeatureNum,4.0,Macro_Recall,0.0682564289992592
FeatureNum,5.0,Macro_Recall,0.07195460306120362
FeatureNum,6.0,Macro_Recall,0.07022652936427191
FeatureNum,7.0,Macro_Recall,0.06906493379429825
FeatureNum,8.0,Macro_Recall,0.06947640368994562
FeatureNum,4.0,Macro_F1,0.08604921798019567
FeatureNum,5.0,Macro_F1,0.09271305088787986
FeatureNum,6.0,Macro_F1,0.0901988025343431
FeatureNum,7.0,Macro_F1,0.09156521112953538
FeatureNum,8.0,Macro_F1,0.09076770928086089
FeatureNum,4.0,Weighted_Precision,0.059525291266678285
FeatureNum,5.0,Weighted_Precision,0.06206769083090196
FeatureNum,6.0,Weighted_Precision,0.05971262304429295
FeatureNum,7.0,Weighted_Precision,0.061468260611394314
FeatureNum,8.0,Weighted_Precision,0.06175758201983726
FeatureNum,4.0,Weighted_Recall,0.08631351862721114
FeatureNum,5.0,Weighted_Recall,0.0919098217767932
FeatureNum,6.0,Weighted_Recall,0.0895536206198894
FeatureNum,7.0,Weighted_Recall,0.09035402165410933
FeatureNum,8.0,Weighted_Recall,0.09058325134942716
FeatureNum,4.0,Weighted_F1,0.09565895943425157
FeatureNum,5.0,Weighted_F1,0.10335610404100647
FeatureNum,6.0,Weighted_F1,0.10041490535927185
FeatureNum,7.0,Weighted_F1,0.10320093633489508
FeatureNum,8.0,Weighted_F1,0.10239368139948558
FeatureNum,4.0,Micro_Precision,0.08631351862721114
FeatureNum,5.0,Micro_Precision,0.0919098217767932
FeatureNum,6.0,Micro_Precision,0.0895536206198894
FeatureNum,7.0,Micro_Precision,0.09035402165410934
FeatureNum,8.0,Micro_Precision,0.09058325134942716
FeatureNum,4.0,Micro_Recall,0.08631351862721114
FeatureNum,5.0,Micro_Recall,0.0919098217767932
FeatureNum,6.0,Micro_Recall,0.0895536206198894
FeatureNum,7.0,Micro_Recall,0.09035402165410934
FeatureNum,8.0,Micro_Recall,0.09058325134942716
FeatureNum,4.0,Micro_F1,0.08631351862721114
FeatureNum,5.0,Micro_F1,0.0919098217767932
FeatureNum,6.0,Micro_F1,0.0895536206198894
FeatureNum,7.0,Micro_F1,0.09035402165410933
FeatureNum,8.0,Micro_F1,0.09058325134942716
FeatureNum,4.0,Integrated_Score,0.07708350587596988
FeatureNum,5.0,Integrated_Score,0.082451261972985
FeatureNum,6.0,Integrated_Score,0.07996723427369387
FeatureNum,7.0,Integrated_Score,0.08088368936405164
FeatureNum,8.0,Integrated_Score,0.08073384420104393
FS_Method,biMaxInfgain,Accuracy,0.09096881740766768
FS_Method,biMeanInfgain,Accuracy,0.09157921107758912
FS_Method,infgain,Accuracy,0.08611840752322807
FS_Method,noSelect,Accuracy,0.09058325134942716
FS_Method,biMaxInfgain,Macro_Precision,0.06573857089047702
FS_Method,biMeanInfgain,Macro_Precision,0.06584771362747988
FS_Method,infgain,Macro_Precision,0.06466271025955554
FS_Method,noSelect,Macro_Precision,0.0660587443213976
FS_Method,biMaxInfgain,Macro_Recall,0.07136678647305922
FS_Method,biMeanInfgain,Macro_Recall,0.07173414976124928
FS_Method,infgain,Macro_Recall,0.06627474060308079
FS_Method,noSelect,Macro_Recall,0.06947640368994562
FS_Method,biMaxInfgain,Macro_F1,0.09236601833541377
FS_Method,biMeanInfgain,Macro_F1,0.09288804048196392
FS_Method,infgain,Macro_F1,0.08506621990675053
FS_Method,noSelect,Macro_F1,0.09076770928086089
FS_Method,biMaxInfgain,Weighted_Precision,0.06146095806629079
FS_Method,biMeanInfgain,Weighted_Precision,0.0611900585582678
FS_Method,infgain,Weighted_Precision,0.05931896993986853
FS_Method,noSelect,Weighted_Precision,0.06175758201983726
FS_Method,biMaxInfgain,Weighted_Recall,0.09096881740766768
FS_Method,biMeanInfgain,Weighted_Recall,0.09157921107758911
FS_Method,infgain,Weighted_Recall,0.08611840752322807
FS_Method,noSelect,Weighted_Recall,0.09058325134942716
FS_Method,biMaxInfgain,Weighted_F1,0.10307139936454242
