PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.6690836940836941
FeatureNum,5.0,Accuracy,0.6781265031265031
FeatureNum,6.0,Accuracy,0.6756283068783069
FeatureNum,7.0,Accuracy,0.6713669432419432
FeatureNum,8.0,Accuracy,0.6649395743145743
FeatureNum,4.0,Macro_Precision,0.6746749615107439
FeatureNum,5.0,Macro_Precision,0.6847403792051421
FeatureNum,6.0,Macro_Precision,0.680581522327437
FeatureNum,7.0,Macro_Precision,0.6781022292911236
FeatureNum,8.0,Macro_Precision,0.671787108615929
FeatureNum,4.0,Macro_Recall,0.6709443158436214
FeatureNum,5.0,Macro_Recall,0.681468492798354
FeatureNum,6.0,Macro_Recall,0.6764697359396433
FeatureNum,7.0,Macro_Recall,0.6749572616598079
FeatureNum,8.0,Macro_Recall,0.6675729166666666
FeatureNum,4.0,Macro_F1,0.6477756619087289
FeatureNum,5.0,Macro_F1,0.6575877339401699
FeatureNum,6.0,Macro_F1,0.6536125592981923
FeatureNum,7.0,Macro_F1,0.650080102726356
FeatureNum,8.0,Macro_F1,0.6434834103555471
FeatureNum,4.0,Weighted_Precision,0.7128823537157745
FeatureNum,5.0,Weighted_Precision,0.7225328812926122
FeatureNum,6.0,Weighted_Precision,0.7179467745258976
FeatureNum,7.0,Weighted_Precision,0.7163832521610723
FeatureNum,8.0,Weighted_Precision,0.7102907164175858
FeatureNum,4.0,Weighted_Recall,0.6690836940836941
FeatureNum,5.0,Weighted_Recall,0.6781265031265031
FeatureNum,6.0,Weighted_Recall,0.6756283068783069
FeatureNum,7.0,Weighted_Recall,0.6713669432419432
FeatureNum,8.0,Weighted_Recall,0.6649395743145743
FeatureNum,4.0,Weighted_F1,0.6659324256386074
FeatureNum,5.0,Weighted_F1,0.6745668305286134
FeatureNum,6.0,Weighted_F1,0.6717199236094195
FeatureNum,7.0,Weighted_F1,0.6671545937476767
FeatureNum,8.0,Weighted_F1,0.6610320024789065
FeatureNum,4.0,Micro_Precision,0.6690836940836941
FeatureNum,5.0,Micro_Precision,0.6781265031265031
FeatureNum,6.0,Micro_Precision,0.6756283068783069
FeatureNum,7.0,Micro_Precision,0.6713669432419432
FeatureNum,8.0,Micro_Precision,0.6649395743145743
FeatureNum,4.0,Micro_Recall,0.6690836940836941
FeatureNum,5.0,Micro_Recall,0.6781265031265031
FeatureNum,6.0,Micro_Recall,0.6756283068783069
FeatureNum,7.0,Micro_Recall,0.6713669432419432
FeatureNum,8.0,Micro_Recall,0.6649395743145743
FeatureNum,4.0,Micro_F1,0.6690836940836941
FeatureNum,5.0,Micro_F1,0.6781265031265031
FeatureNum,6.0,Micro_F1,0.6756283068783069
FeatureNum,7.0,Micro_F1,0.6713669432419432
FeatureNum,8.0,Micro_F1,0.6649395743145743
FeatureNum,4.0,Integrated_Score,0.670539853872592
FeatureNum,5.0,Integrated_Score,0.6799479612505294
FeatureNum,6.0,Integrated_Score,0.6765509984667621
FeatureNum,7.0,Integrated_Score,0.6730762560790824
FeatureNum,8.0,Integrated_Score,0.6666182158210158
FS_Method,biMaxInfgain,Accuracy,0.6755997474747475
FS_Method,biMeanInfgain,Accuracy,0.6749966179653679
FS_Method,infgain,Accuracy,0.6700577200577201
FS_Method,noSelect,Accuracy,0.6649395743145743
FS_Method,biMaxInfgain,Macro_Precision,0.6823049886987781
FS_Method,biMeanInfgain,Macro_Precision,0.6816881457045969
FS_Method,infgain,Macro_Precision,0.67458118484746
FS_Method,noSelect,Macro_Precision,0.671787108615929
FS_Method,biMaxInfgain,Macro_Recall,0.679480742026749
FS_Method,biMeanInfgain,Macro_Recall,0.678963091563786
FS_Method,infgain,Macro_Recall,0.669436021090535
FS_Method,noSelect,Macro_Recall,0.6675729166666666
FS_Method,biMaxInfgain,Macro_F1,0.6548936288560434
FS_Method,biMeanInfgain,Macro_F1,0.6543941129800734
FS_Method,infgain,Macro_F1,0.6475043015689684
FS_Method,noSelect,Macro_F1,0.6434834103555471
FS_Method,biMaxInfgain,Weighted_Precision,0.7206020248620504
FS_Method,biMeanInfgain,Weighted_Precision,0.7200174067288139
FS_Method,infgain,Weighted_Precision,0.711689514680653
FS_Method,noSelect,Weighted_Precision,0.7102907164175858
FS_Method,biMaxInfgain,Weighted_Recall,0.6755997474747475
FS_Method,biMeanInfgain,Weighted_Recall,0.6749966179653679
FS_Method,infgain,Weighted_Recall,0.6700577200577201
FS_Method,noSelect,Weighted_Recall,0.6649395743145743
FS_Method,biMaxInfgain,Weighted_F1,0.6718447673118069
FS_Method,biMeanInfgain,Weighted_F1,0.6712786674910264
FS_Method,infgain,Weighted_F1,0.6664068953404044
FS_Method,noSelect,Weighted_F1,0.6610320024789065
FS_Method,biMaxInfgain,Micro_Precision,0.6755997474747475
FS_Method,biMeanInfgain,Micro_Precision,0.6749966179653679
FS_Method,infgain,Micro_Precision,0.6700577200577201
FS_Method,noSelect,Micro_Precision,0.6649395743145743
FS_Method,biMaxInfgain,Micro_Recall,0.6755997474747475
FS_Method,biMeanInfgain,Micro_Recall,0.6749966179653679
FS_Method,infgain,Micro_Recall,0.6700577200577201
FS_Method,noSelect,Micro_Recall,0.6649395743145743
FS_Method,biMaxInfgain,Micro_F1,0.6755997474747475
FS_Method,biMeanInfgain,Micro_F1,0.6749966179653679
FS_Method,infgain,Micro_F1,0.67005772005772
FS_Method,noSelect,Micro_F1,0.6649395743145743
FS_Method,biMaxInfgain,Integrated_Score,0.6774894339738341
FS_Method,biMeanInfgain,Integrated_Score,0.6769164286565317
FS_Method,infgain,Integrated_Score,0.6706804396213586
FS_Method,noSelect,Integrated_Score,0.6666182158210158
Scaler,minmax,Accuracy,0.6794656732156732
Scaler,standard,Accuracy,0.6663121600621601
Scaler,minmax,Macro_Precision,0.6781792626367531
Scaler,standard,Macro_Precision,0.6796798736123653
Scaler,minmax,Macro_Recall,0.6742284544159545
Scaler,standard,Macro_Recall,0.6764011356441911
Scaler,minmax,Macro_F1,0.6563112852265536
Scaler,standard,Macro_F1,0.6468658815389677
Scaler,minmax,Weighted_Precision,0.7134083935627595
Scaler,standard,Weighted_Precision,0.7203649143608798
Scaler,minmax,Weighted_Recall,0.6794656732156732
Scaler,standard,Weighted_Recall,0.6663121600621601
Scaler,minmax,Weighted_F1,0.6767327927383493
Scaler,standard,Weighted_F1,0.6615984877311673
Scaler,minmax,Micro_Precision,0.6794656732156732
Scaler,standard,Micro_Precision,0.6663121600621601
Scaler,minmax,Micro_Recall,0.6794656732156732
Scaler,standard,Micro_Recall,0.6663121600621601
Scaler,minmax,Micro_F1,0.6794656732156732
Scaler,standard,Micro_F1,0.6663121600621601
Scaler,minmax,Integrated_Score,0.6783244920425512
Scaler,standard,Integrated_Score,0.6704391117771278
AugName,gaussian_noise,Accuracy,0.6019532550782551
AugName,mixup,Accuracy,0.7105321761571761
AugName,noAug,Accuracy,0.7061813186813186
AugName,gaussian_noise,Macro_Precision,0.6372829501449114
AugName,mixup,Macro_Precision,0.6992289999976841
AugName,noAug,Macro_Precision,0.700276754231082
AugName,gaussian_noise,Macro_Recall,0.615593690645774
AugName,mixup,Macro_Recall,0.7031181149097815
AugName,noAug,Macro_Recall,0.7072325795346629
AugName,gaussian_noise,Macro_F1,0.573309020964266
AugName,mixup,Macro_F1,0.6910285860705655
AugName,noAug,Macro_F1,0.6904281431134504
AugName,gaussian_noise,Weighted_Precision,0.6803888590036875
AugName,mixup,Weighted_Precision,0.7331074791136677
AugName,noAug,Weighted_Precision,0.7371636237681037
AugName,gaussian_noise,Weighted_Recall,0.6019532550782551
AugName,mixup,Weighted_Recall,0.7105321761571761
AugName,noAug,Weighted_Recall,0.7061813186813186
AugName,gaussian_noise,Weighted_F1,0.5862932508339116
AugName,mixup,Weighted_F1,0.7122676419282986
AugName,noAug,Weighted_F1,0.7089360279420646
AugName,gaussian_noise,Micro_Precision,0.6019532550782551
AugName,mixup,Micro_Precision,0.7105321761571761
AugName,noAug,Micro_Precision,0.7061813186813186
AugName,gaussian_noise,Micro_Recall,0.6019532550782551
AugName,mixup,Micro_Recall,0.7105321761571761
AugName,noAug,Micro_Recall,0.7061813186813186
AugName,gaussian_noise,Micro_F1,0.601953255078255
AugName,mixup,Micro_F1,0.7105321761571761
AugName,noAug,Micro_F1,0.7061813186813186
AugName,gaussian_noise,Integrated_Score,0.6080481927804658
AugName,mixup,Integrated_Score,0.7082527640648133
AugName,noAug,Integrated_Score,0.7068444488842395
ImblName,ADASYN,Accuracy,0.6406562187812187
ImblName,RandomUnderSampler,Accuracy,0.6550081862581862
ImblName,SMOTE,Accuracy,0.6570772977022976
ImblName,TomekLinks,Accuracy,0.7048819236319237
ImblName,noImbl,Accuracy,0.7068209568209569
ImblName,ADASYN,Macro_Precision,0.6697550597528762
ImblName,RandomUnderSampler,Macro_Precision,0.6730809883631869
ImblName,SMOTE,Macro_Precision,0.6739946426749311
ImblName,TomekLinks,Macro_Precision,0.6886198522494967
ImblName,noImbl,Macro_Precision,0.6891972975823047
ImblName,ADASYN,Macro_Recall,0.6679258171098448
ImblName,RandomUnderSampler,Macro_Recall,0.6766549442070275
ImblName,SMOTE,Macro_Recall,0.6758546019309908
ImblName,TomekLinks,Macro_Recall,0.6805934433364988
ImblName,noImbl,Macro_Recall,0.6755451685660019
ImblName,ADASYN,Macro_F1,0.6265227007626626
ImblName,RandomUnderSampler,Macro_F1,0.6423955495480783
ImblName,SMOTE,Macro_F1,0.6426968729934042
ImblName,TomekLinks,Macro_F1,0.6743613426528076
ImblName,noImbl,Macro_F1,0.6719664509568505
ImblName,ADASYN,Weighted_Precision,0.7169769961356779
ImblName,RandomUnderSampler,Weighted_Precision,0.7182171949356128
ImblName,SMOTE,Weighted_Precision,0.7179125437597514
ImblName,TomekLinks,Weighted_Precision,0.7166971362602639
ImblName,noImbl,Weighted_Precision,0.7146293987177924
ImblName,ADASYN,Weighted_Recall,0.6406562187812187
ImblName,RandomUnderSampler,Weighted_Recall,0.6550081862581862
ImblName,SMOTE,Weighted_Recall,0.6570772977022976
ImblName,TomekLinks,Weighted_Recall,0.7048819236319237
ImblName,noImbl,Weighted_Recall,0.7068209568209569
ImblName,ADASYN,Weighted_F1,0.6346062013307737
ImblName,RandomUnderSampler,Weighted_F1,0.6532486242122818
ImblName,SMOTE,Weighted_F1,0.654291724466661
ImblName,TomekLinks,Weighted_F1,0.7018501323232998
ImblName,noImbl,Weighted_F1,0.7018315188407749
ImblName,ADASYN,Micro_Precision,0.6406562187812187
ImblName,RandomUnderSampler,Micro_Precision,0.6550081862581862
ImblName,SMOTE,Micro_Precision,0.6570772977022976
ImblName,TomekLinks,Micro_Precision,0.7048819236319237
ImblName,noImbl,Micro_Precision,0.7068209568209569
ImblName,ADASYN,Micro_Recall,0.6406562187812187
ImblName,RandomUnderSampler,Micro_Recall,0.6550081862581862
ImblName,SMOTE,Micro_Recall,0.6570772977022976
ImblName,TomekLinks,Micro_Recall,0.7048819236319237
ImblName,noImbl,Micro_Recall,0.7068209568209569
ImblName,ADASYN,Micro_F1,0.6406562187812187
ImblName,RandomUnderSampler,Micro_F1,0.6550081862581862
ImblName,SMOTE,Micro_F1,0.6570772977022976
ImblName,TomekLinks,Micro_F1,0.7048819236319237
ImblName,noImbl,Micro_F1,0.7068209568209568
ImblName,ADASYN,Integrated_Score,0.6508976101263426
ImblName,RandomUnderSampler,Integrated_Score,0.6631452133179111
ImblName,SMOTE,Integrated_Score,0.6641553875364961
ImblName,TomekLinks,Integrated_Score,0.6969755338838114
ImblName,noImbl,Integrated_Score,0.6967352646846363
Model,DTmodel,Accuracy,0.6304445554445555
Model,GradientBoosting,Accuracy,0.6750957375957376
Model,LogisticRegression,Accuracy,0.6873980186480186
Model,XGBmodel,Accuracy,0.6691121378621379
Model,random_forest,Accuracy,0.6625811688311689
Model,sklearn_SVM,Accuracy,0.7127018814518814
Model,DTmodel,Macro_Precision,0.6104891553229191
Model,GradientBoosting,Macro_Precision,0.6869557237415148
Model,LogisticRegression,Macro_Precision,0.7042107719294617
Model,XGBmodel,Macro_Precision,0.6818305176978442
Model,random_forest,Macro_Precision,0.6721430662829444
Model,sklearn_SVM,Macro_Precision,0.7179481737726705
Model,DTmodel,Macro_Recall,0.6130890313390314
Model,GradientBoosting,Macro_Recall,0.6849683048433048
Model,LogisticRegression,Macro_Recall,0.694733202754036
Model,XGBmodel,Macro_Recall,0.6790517568850902
Model,random_forest,Macro_Recall,0.6719983974358975
Model,sklearn_SVM,Macro_Recall,0.7080480769230769
Model,DTmodel,Macro_F1,0.6059910508196813
Model,GradientBoosting,Macro_F1,0.6552244858765067
Model,LogisticRegression,Macro_F1,0.6672287338581352
Model,XGBmodel,Macro_F1,0.6495708944355847
Model,random_forest,Macro_F1,0.6426947080026945
Model,sklearn_SVM,Macro_F1,0.6888216273039612
Model,DTmodel,Weighted_Precision,0.6477595939261613
Model,GradientBoosting,Weighted_Precision,0.7265261616030328
Model,LogisticRegression,Weighted_Precision,0.7429131088713128
Model,XGBmodel,Weighted_Precision,0.7220898290603084
Model,random_forest,Weighted_Precision,0.7117490931765629
Model,sklearn_SVM,Weighted_Precision,0.7502821371335398
Model,DTmodel,Weighted_Recall,0.6304445554445555
Model,GradientBoosting,Weighted_Recall,0.6750957375957376
Model,LogisticRegression,Weighted_Recall,0.6873980186480186
Model,XGBmodel,Weighted_Recall,0.6691121378621379
Model,random_forest,Weighted_Recall,0.6625811688311689
Model,sklearn_SVM,Weighted_Recall,0.7127018814518814
Model,DTmodel,Weighted_F1,0.6336539675073088
Model,GradientBoosting,Weighted_F1,0.6694124111168444
Model,LogisticRegression,Weighted_F1,0.6824140005824328
Model,XGBmodel,Weighted_F1,0.6640940270670362
Model,random_forest,Weighted_F1,0.6572638450550199
Model,sklearn_SVM,Weighted_F1,0.7081555900799076
Model,DTmodel,Micro_Precision,0.6304445554445555
Model,GradientBoosting,Micro_Precision,0.6750957375957376
Model,LogisticRegression,Micro_Precision,0.6873980186480186
Model,XGBmodel,Micro_Precision,0.6691121378621379
Model,random_forest,Micro_Precision,0.6625811688311689
Model,sklearn_SVM,Micro_Precision,0.7127018814518814
Model,DTmodel,Micro_Recall,0.6304445554445555
Model,GradientBoosting,Micro_Recall,0.6750957375957376
Model,LogisticRegression,Micro_Recall,0.6873980186480186
Model,XGBmodel,Micro_Recall,0.6691121378621379
Model,random_forest,Micro_Recall,0.6625811688311689
Model,sklearn_SVM,Micro_Recall,0.7127018814518814
Model,DTmodel,Micro_F1,0.6304445554445555
Model,GradientBoosting,Micro_F1,0.6750957375957376
Model,LogisticRegression,Micro_F1,0.6873980186480186
Model,XGBmodel,Micro_F1,0.6691121378621379
Model,random_forest,Micro_F1,0.6625811688311689
Model,sklearn_SVM,Micro_F1,0.7127018814518814
Model,DTmodel,Integrated_Score,0.6252583529856818
Model,GradientBoosting,Integrated_Score,0.6785788486060829
Model,LogisticRegression,Integrated_Score,0.6915913259807736
Model,XGBmodel,Integrated_Score,0.6729918037345725
Model,random_forest,Integrated_Score,0.665615306180665
Model,sklearn_SVM,Integrated_Score,0.7122551739712614
Norm_Order,first,Accuracy,0.6807359307359307
