Metric,Mean,Std
Accuracy,0.7066294816294816,0.07350996175585546
Macro_Precision,0.6961334311393456,0.0680205153731432
Macro_Recall,0.692968542260209,0.07889472021059991
Macro_F1,0.678777118639507,0.08187259587920231
Weighted_Precision,0.7282429006167763,0.06604817649443773
Weighted_Recall,0.7066294816294816,0.07350996175585546
Weighted_F1,0.7031409385559104,0.07863925651584179
Micro_Precision,0.7066294816294816,0.07350996175585546
Micro_Recall,0.7066294816294816,0.07350996175585546
Micro_F1,0.7066294816294816,0.07350996175585546
Integrated_Score,0.7016739886327382,0.07246106274604121
