Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.03722593247909685,0.03726509089450411,0.03867805639159344,0.02895554805775486,0.03872791658695282,0.03710315566619193,0.03704871152860469,0.038937045511853605,0.02895554805775486,0.03722593247909685,0.024036139742658207,0.01628008235137682,0.012396381872966584,0.019418578085298357,0.015561207208791856,0.014267665365954058,0.03738365008775812,0.03724121796939336,0.03722593247909685,0.03613366936111466,0.03830748037403246,0.03722593247909685
Macro_F1,0.0363150627056834,0.036928867360134364,0.03724129221732722,0.02703419098386502,0.036506950840591905,0.03649905793937396,0.038568374110876505,0.036073908827038946,0.02703419098386502,0.0363150627056834,0.0271447116413193,0.016329127959912072,0.016309095364094122,0.017762341917030283,0.015811805007148187,0.02207460436489313,0.036402128933170415,0.03639659735198635,0.0363150627056834,0.036125663122280924,0.0366072242708353,0.0363150627056834
Macro_Precision,0.04591375434970815,0.04370094224797898,0.049250345808983506,0.03751053466146794,0.04857166804313694,0.04531534681934523,0.04548134587085303,0.047701626308460185,0.03751053466146794,0.04591375434970815,0.027081095689047843,0.019920453650695672,0.01626146678197783,0.026867566454640165,0.0210768003534431,0.016309726663961698,0.0461367716186756,0.04590387891811634,0.04591375434970815,0.04518435412862525,0.04640917018961557,0.04591375434970815
Macro_Recall,0.03355351772839271,0.03479816818922283,0.033685748897921274,0.024147309020916424,0.03328849331160508,0.033697156964250956,0.036879062886123956,0.03243660641884067,0.024147309020916424,0.03355351772839271,0.02809428151302501,0.01735277616893176,0.01658525087953787,0.015836496790939757,0.01671067740669935,0.022240793606675874,0.0336021949821322,0.03366070173336072,0.03355351772839271,0.033355507218594115,0.033531862671507234,0.03355351772839271
Weighted_F1,0.0346550279371942,0.035074070939180683,0.035716498264530584,0.026243104835995047,0.03539679358404331,0.034789201626336044,0.03563921260714825,0.035313772256572735,0.026243104835995047,0.0346550279371942,0.024180681784447544,0.014854516534897931,0.013647688334653659,0.017358942953460563,0.014327171353622688,0.01772970161002242,0.03477145282680825,0.03469958001406911,0.0346550279371942,0.03404403669427313,0.03541269698980747,0.0346550279371942
Weighted_Precision,0.0362891158740613,0.035597692131834884,0.03840615432821809,0.027350236529201082,0.037782062238502404,0.036492925049661715,0.03711105131185867,0.03687092290449551,0.027350236529201082,0.0362891158740613,0.02512450235555117,0.01491550049441404,0.013003140328795987,0.019392284160058063,0.015651625803801496,0.014697500265207076,0.036445730145008584,0.03630099271273965,0.0362891158740613,0.03595467691014683,0.03673900897109976,0.0362891158740613
