Macro_Precision,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8544880785413744,2026-01-30 19:09:03,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__mixup__ADASYN/sklearn_SVM,True,1769764270122_202fd60e17697713438510995,0.1,0.5,0.8701298701298701,0.8744444444444444,0.8617097701149425,0.8784721589770679,0.8701298701298701,0.8719025227645919,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8688342601801667
0.852112676056338,2026-01-30 17:24:34,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__noIMB__MinMax/random_forest,False,1769764270122_202fd60e17697650748751851,0.1,0.5,0.7272727272727273,0.6111111111111112,0.5950413223140496,0.8079385403329065,0.7272727272727273,0.6641622839969947,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7069058646057831
0.8472222222222222,2026-01-30 21:14:11,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/gaussian_noise__noIMB__Standard/random_forest,False,1769764270122_202fd60e17697788510589354,0.1,0.5,0.7142857142857143,0.5925925925925926,0.5660860655737705,0.8015873015873016,0.7142857142857143,0.6418325526932085,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.691042290094544
0.844391244870041,2026-01-30 21:16:24,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/Standard__noAUG__SMOTE/XGBmodel,True,1769764270122_202fd60e17697789845528064,0.1,0.5,0.8571428571428571,0.8729629629629629,0.850696280627534,0.8769786984561265,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
0.844391244870041,2026-01-30 21:08:36,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/MinMax__noAUG__SMOTE/XGBmodel,True,1769764270122_202fd60e17697785165798990,0.1,0.5,0.8571428571428571,0.8729629629629629,0.850696280627534,0.8769786984561265,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
