Micro_Recall,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_F1,Integrated_Score
0.8311688311688312,5,biMeanInfgain,standard,mixup,noImbl,GradientBoosting,last,0.5,0.1,5012,2026-02-22 11:15:54,20260222-075415,log/pimaindians_diabetes/5/biMeanInfgain/mixup__noImbl__standard/GradientBoosting,1771718062421_c4b64e6c17717301545192544,0.8311688311688312,0.8159879336349924,0.8103703703703704,0.8130020549224735,0.8299543593661242,0.8311688311688312,0.8304118821585663,0.8311688311688312,0.8311688311688312,0.824610889366837
0.8311688311688312,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel,first,0.5,0.1,5012,2026-02-22 10:22:00,20260222-075415,log/pimaindians_diabetes/5/biMaxInfgain/standard__noAug__noImbl/XGBmodel,1771718062421_c4b64e6c17717269204197826,0.8311688311688312,0.8159879336349924,0.8103703703703704,0.8130020549224735,0.8299543593661242,0.8311688311688312,0.8304118821585663,0.8311688311688312,0.8311688311688312,0.824610889366837
0.8311688311688312,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel,last,0.5,0.1,5012,2026-02-22 10:23:01,20260222-075415,log/pimaindians_diabetes/5/biMaxInfgain/noAug__noImbl__standard/XGBmodel,1771718062421_c4b64e6c17717269810586268,0.8311688311688312,0.8159879336349924,0.8103703703703704,0.8130020549224735,0.8299543593661242,0.8311688311688312,0.8304118821585663,0.8311688311688312,0.8311688311688312,0.824610889366837
0.8311688311688312,5,biMeanInfgain,standard,noAug,noImbl,XGBmodel,first,0.5,0.1,5012,2026-02-22 11:24:19,20260222-075415,log/pimaindians_diabetes/5/biMeanInfgain/standard__noAug__noImbl/XGBmodel,1771718062421_c4b64e6c17717306598669498,0.8311688311688312,0.8159879336349924,0.8103703703703704,0.8130020549224735,0.8299543593661242,0.8311688311688312,0.8304118821585663,0.8311688311688312,0.8311688311688312,0.824610889366837
0.8311688311688312,5,biMeanInfgain,standard,noAug,noImbl,XGBmodel,last,0.5,0.1,5012,2026-02-22 11:25:16,20260222-075415,log/pimaindians_diabetes/5/biMeanInfgain/noAug__noImbl__standard/XGBmodel,1771718062421_c4b64e6c17717307162824670,0.8311688311688312,0.8159879336349924,0.8103703703703704,0.8130020549224735,0.8299543593661242,0.8311688311688312,0.8304118821585663,0.8311688311688312,0.8311688311688312,0.824610889366837
