FeatureNum,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
4,2026-02-20 16:13:33,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/biMaxInfgain/minmax__gaussian_noise__ADASYN/random_forest,first,1771575212296_720c096117715752134796516,0.1,0.35,42,biMaxInfgain,minmax,gaussian_noise,ADASYN,random_forest,0.4935064935064935,0.5930127041742287,0.575925925925926,0.4879795396419437,0.6516958540552007,0.4935064935064935,0.4720895472813631,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.5234764088566289
4,2026-02-22 08:51:44,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/random_forest,first,1771718062421_c4b64e6c17717215043620289,0.1,0.5,126,infgain,minmax,mixup,SMOTE,random_forest,0.7012987012987013,0.68125,0.6933333333333334,0.6840321141837645,0.7167207792207793,0.7012987012987013,0.7060949754972949,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6981689552270505
4,2026-02-22 08:51:44,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/XGBmodel,first,1771718062421_c4b64e6c17717215046544920,0.1,0.5,126,infgain,minmax,mixup,SMOTE,XGBmodel,0.7532467532467533,0.7390560875512996,0.758888888888889,0.7421117574475586,0.7753211221063478,0.7532467532467533,0.7581183139089008,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.7536598218568236
4,2026-02-22 08:51:44,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/DTmodel,first,1771718062421_c4b64e6c17717215049366197,0.1,0.5,126,infgain,minmax,mixup,SMOTE,DTmodel,0.7532467532467533,0.7315602836879432,0.7418518518518519,0.7353951890034365,0.7609008013263333,0.7532467532467533,0.7559244878832507,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.748427946518317
4,2026-02-22 08:51:45,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/LogisticRegression,first,1771718062421_c4b64e6c17717215052154065,0.1,0.5,126,infgain,minmax,mixup,SMOTE,LogisticRegression,0.7402597402597403,0.7422402159244265,0.7659259259259259,0.7348484848484849,0.7877911562122089,0.7402597402597403,0.7461629279811098,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7478513378345913
